time,date,Machine,SampleID,Remove,A,Ci,VPDleaf,Tair,Tleaf,TBlk,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
13:05:49,20200211,Lindsey,BNL17516,YES,3.63,285.4,0.99,31,30.98,31.64,399.99,394.2,34.43,35.28,77.9,400.01,750,99.42
13:19:31,20200211,Lindsey,BNL17516,YES,2.1,295.13,1,31.04,31.01,31.58,399.95,396.58,34.74,35.27,77.7,400.02,750,99.41
13:07:15,20200211,Lindsey,BNL17516,YES,3.49,302.77,0.99,31,31,31.7,400.02,394.38,34.33,35.3,77.9,400.02,750,99.42
13:04:32,20200211,Lindsey,BNL17516,YES,3.49,311.9,0.99,31.1,31.03,31.6,400.07,394.39,34.34,35.43,77.8,400.02,750,99.43
13:08:48,20200211,Lindsey,BNL17516,YES,4.17,335.9,1.01,31.01,31,31.75,475.02,468.37,34.38,35.19,77.6,400.02,750,99.41
13:10:16,20200211,Lindsey,BNL17516,YES,4.86,407.59,1,31.01,30.98,31.77,575.05,567.31,34.47,35.24,77.8,400.03,750,99.42
13:11:42,20200211,Lindsey,BNL17516,YES,5.32,470.18,1,31.02,31,31.75,674.96,666.52,34.56,35.25,77.7,400.02,750,99.41
13:13:08,20200211,Lindsey,BNL17516,YES,5.64,589.29,1,31.05,31.01,31.71,800,790.95,34.6,35.31,77.7,400.02,750,99.41
13:14:43,20200211,Lindsey,BNL17516,YES,5.95,739.59,1,31.03,31,31.67,999.97,990.42,34.66,35.27,77.7,400.03,750,99.41
13:16:10,20200211,Lindsey,BNL17516,YES,6.03,1097.56,1,31.02,30.99,31.65,1400.05,1390.23,34.7,35.24,77.7,400.02,750,99.41
13:17:52,20200211,Lindsey,BNL17516,YES,5.8,1513.19,0.99,31.03,31,31.62,1799.98,1790.24,34.75,35.31,77.8,400.02,750,99.41
11:34:45,20200211,Mariano,BNL17517,NO,-0.75,61.3,1.25,30.32,30.94,30.17,49.9,50.72,31.17,32.73,74.7,499.8,1199,99.06
11:33:23,20200211,Mariano,BNL17517,NO,0.25,93.7,1.25,30.3,30.91,30.17,100.17,99.72,31.21,32.72,74.8,499.8,1199,99.07
11:32:01,20200211,Mariano,BNL17517,NO,1.26,125,1.23,30.28,30.88,30.17,150.3,148.56,31.29,32.76,74.9,499.8,1199,99.07
11:30:39,20200211,Mariano,BNL17517,NO,2.94,194,1.22,30.25,30.86,30.2,249.95,246.05,31.37,32.83,75.3,499.8,1201,99.07
11:29:17,20200211,Mariano,BNL17517,NO,3.93,222,1.22,30.07,30.85,29.82,300.12,294.99,31.44,32.82,76,499.8,1201,99.07
11:25:11,20200211,Mariano,BNL17517,YES,5.39,288,1.29,30.37,31.22,29.82,399.84,392.8,31.65,33.05,75.2,499.8,1200,99.08
11:26:33,20200211,Mariano,BNL17517,YES,5.59,289,1.26,30.18,31.06,29.82,400.05,392.77,31.58,33,76,499.8,1200,99.07
11:27:55,20200211,Mariano,BNL17517,NO,5.7,289,1.23,30.11,30.93,29.82,400.02,392.61,31.5,32.92,76,499.8,1201,99.07
11:38:03,20200211,Mariano,BNL17517,YES,5.79,301,1.26,30.33,30.94,30.17,400.06,392.43,31.01,32.69,74.6,499.8,1200,99.06
11:36:41,20200211,Mariano,BNL17517,YES,5.53,303,1.26,30.32,30.94,30.17,399.65,392.35,31.07,32.7,74.7,499.8,1200,99.06
11:39:28,20200211,Mariano,BNL17517,NO,5.81,303,1.26,30.33,30.95,30.17,399.92,392.24,30.95,32.69,74.6,499.8,1200,99.05
11:23:25,20200211,Mariano,BNL17517,YES,5.26,306,1.26,30.68,31.18,31.19,400.11,393.14,31.66,33.28,74.8,499.9,1201,99.08
11:53:21,20200211,Mariano,BNL17517,YES,3.61,311,1.35,29.9,31.13,29.32,399.54,394.7,31,32.25,75.4,499.9,1200,99.04
11:41:03,20200211,Mariano,BNL17517,NO,7.02,360,1.26,30.35,30.97,30.17,474.71,465.42,30.9,32.69,74.5,499.8,1200,99.06
11:42:49,20200211,Mariano,BNL17517,NO,8.17,443,1.27,30.36,30.98,30.17,575.15,564.28,30.84,32.66,74.4,499.8,1201,99.05
11:44:17,20200211,Mariano,BNL17517,NO,8.54,534,1.28,30.38,31.03,30.17,674.81,663.3,30.83,32.66,74.3,499.8,1199,99.05
11:45:48,20200211,Mariano,BNL17517,NO,9.06,648,1.3,30.4,31.07,30.17,800.3,787.93,30.82,32.65,74.2,499.8,1199,99.05
11:47:39,20200211,Mariano,BNL17517,NO,9.51,833,1.31,30.41,31.11,30.17,1000.38,987.13,30.8,32.6,74,499.8,1200,99.04
11:49:55,20200211,Mariano,BNL17517,NO,10.4,1200,1.33,30.23,31.14,29.83,1400.27,1385.35,30.84,32.51,74.6,499.8,1200,99.04
11:51:48,20200211,Mariano,BNL17517,NO,10.7,1560,1.35,30.12,31.16,29.61,1800.53,1785,30.89,32.37,74.7,499.9,1201,99.04
21:43:55,20200211,Bernie,BNL17518,NO,-0.77,79,1.52,30.51,30.95,30.42,50.03,50.91,29.34,30.11,68,499.8,1600,99.05
21:42:35,20200211,Bernie,BNL17518,NO,-0.3,109,1.51,30.51,30.94,30.42,99.98,100.26,29.38,30.14,68.1,499.8,1600,99.05
21:41:15,20200211,Bernie,BNL17518,NO,0.43,129,1.51,30.51,30.94,30.42,150.02,149.39,29.43,30.17,68.1,499.7,1600,99.06
21:39:54,20200211,Bernie,BNL17518,NO,1.26,195,1.5,30.52,30.94,30.42,250.1,248.39,29.45,30.21,68.2,499.8,1600,99.06
21:38:33,20200211,Bernie,BNL17518,NO,2.02,212,1.49,30.5,30.92,30.42,300.18,297.52,29.5,30.24,68.3,499.8,1600,99.06
21:34:32,20200211,Bernie,BNL17518,YES,3.18,262,1.43,30.14,30.72,29.91,400.05,395.94,29.69,30.4,70.1,499.7,1601,99.06
21:35:52,20200211,Bernie,BNL17518,YES,3.25,263,1.46,30.43,30.82,30.42,399.9,395.69,29.59,30.34,68.8,499.8,1600,99.06
21:37:12,20200211,Bernie,BNL17518,NO,3.17,265,1.48,30.49,30.88,30.42,399.94,395.83,29.54,30.28,68.5,499.8,1600,99.06
21:45:44,20200211,Bernie,BNL17518,YES,3.16,267,1.52,30.52,30.94,30.42,400.01,395.9,29.28,30.05,67.8,499.7,1600,99.05
21:47:04,20200211,Bernie,BNL17518,YES,3.1,270,1.52,30.51,30.92,30.42,399.99,395.95,29.23,30.01,67.8,499.8,1600,99.05
21:48:26,20200211,Bernie,BNL17518,NO,3,274,1.52,30.51,30.93,30.42,399.69,395.77,29.2,29.99,67.7,499.8,1600,99.05
20:56:54,20200211,Bernie,BNL17518,YES,3.21,289,1.32,30.26,30.9,30,400.17,395.97,31.16,31.99,73.4,499.8,1601,99.06
22:02:32,20200211,Bernie,BNL17518,YES,1.93,300,1.53,30.47,30.87,30.42,400.21,397.63,29.09,29.74,67.3,499.8,1600,99.06
21:50:07,20200211,Bernie,BNL17518,NO,4.09,306,1.53,30.51,30.93,30.42,474.87,469.58,29.18,29.97,67.7,499.8,1600,99.06
21:51:41,20200211,Bernie,BNL17518,NO,5.16,359,1.52,30.51,30.93,30.42,574.98,568.32,29.2,29.97,67.7,499.8,1600,99.06
21:53:07,20200211,Bernie,BNL17518,NO,6.04,419,1.52,30.5,30.91,30.42,675.03,667.25,29.2,29.96,67.7,499.7,1600,99.06
21:54:41,20200211,Bernie,BNL17518,NO,7.12,499,1.52,30.49,30.9,30.42,800.2,791.02,29.2,29.96,67.7,499.7,1600,99.06
21:56:36,20200211,Bernie,BNL17518,NO,8.43,633,1.52,30.48,30.88,30.42,1000.5,989.62,29.15,29.89,67.6,499.7,1601,99.05
21:58:56,20200211,Bernie,BNL17518,NO,10.3,932,1.52,30.47,30.87,30.42,1400.02,1386.65,29.11,29.83,67.5,499.7,1601,99.05
22:00:51,20200211,Bernie,BNL17518,NO,12,1220,1.53,30.46,30.85,30.42,1800.2,1784.51,29.06,29.74,67.3,499.7,1601,99.06
21:15:32,20200211,Derek,BNL17520,NO,-0.54,75.7,1.45,28.51,30.9,27.8,50.05,50.83,29.95,30.68,77.7,399.1,1799,99.03
21:14:11,20200211,Derek,BNL17520,NO,-0.05,100,1.45,28.51,30.91,27.8,100.12,100.12,29.99,30.67,77.7,399.1,1800,99.03
21:12:50,20200211,Derek,BNL17520,NO,0.31,129,1.45,28.5,30.91,27.8,150.12,149.55,30.01,30.67,77.7,399.1,1799,99.03
21:11:29,20200211,Derek,BNL17520,NO,1.04,186,1.44,28.46,30.85,27.81,250.15,248.42,30.04,30.69,78,399.1,1799,99.03
21:10:08,20200211,Derek,BNL17520,NO,1.21,218,1.44,28.32,30.87,27.49,299.79,297.79,30.07,30.65,78.5,399.1,1801,99.03
21:08:47,20200211,Derek,BNL17520,NO,2.14,258,1.46,28.37,30.97,27.48,399.98,396.52,30.1,30.69,78.4,399.1,1801,99.03
21:07:26,20200211,Derek,BNL17520,YES,2.06,260,1.5,28.52,31.13,27.47,400.14,396.8,30.14,30.73,77.8,399.1,1800,99.03
21:20:17,20200211,Derek,BNL17520,NO,2.15,275,1.48,28.68,30.94,28.11,400.23,396.71,29.72,30.41,76.3,399.1,1800,99.03
21:06:06,20200211,Derek,BNL17520,YES,1.99,282,1.53,29.18,31.29,28.34,399.7,396.42,30.15,30.85,75.2,399.1,1800,99.03
21:17:30,20200211,Derek,BNL17520,YES,2.41,284,1.44,28.6,30.86,28.09,400.23,396.26,29.87,30.69,77.3,399.1,1800,99.03
21:04:16,20200211,Derek,BNL17520,YES,1.99,285,1.42,28.39,30.86,27.66,399.67,396.4,30.2,30.87,78.8,399.1,1801,99.03
21:18:55,20200211,Derek,BNL17520,YES,2.24,288,1.46,28.68,30.9,28.11,399.99,396.29,29.8,30.6,76.8,399.1,1800,99.03
21:22:02,20200211,Derek,BNL17520,NO,2.48,308,1.51,28.69,30.97,28.11,474.97,470.95,29.64,30.24,75.8,399.1,1800,99.03
21:23:38,20200211,Derek,BNL17520,NO,2.9,365,1.52,28.69,30.97,28.11,575.1,570.42,29.58,30.14,75.5,399.1,1800,99.03
21:34:45,20200211,Derek,BNL17520,YES,0.18,368,1.59,28.7,31.01,28.11,399.91,399.51,29.21,29.53,74,399.1,1801,99.03
21:25:06,20200211,Derek,BNL17520,NO,3.28,427,1.53,28.7,30.99,28.11,674.94,669.65,29.52,30.06,75.3,399.1,1800,99.03
21:26:31,20200211,Derek,BNL17520,NO,3.57,515,1.54,28.69,30.98,28.11,800.06,794.27,29.46,29.98,75.1,399.1,1801,99.03
21:28:21,20200211,Derek,BNL17520,NO,4,662,1.57,28.72,31.06,28.11,1000.41,993.89,29.39,29.89,74.8,399.1,1799,99.02
21:30:38,20200211,Derek,BNL17520,NO,4.81,916,1.59,28.73,31.08,28.11,1399.88,1392.06,29.3,29.72,74.3,399.1,1801,99.03
21:32:58,20200211,Derek,BNL17520,NO,5.07,1200,1.6,28.72,31.06,28.11,1800.37,1792.08,29.22,29.58,74,399.1,1801,99.02
15:45:16,20200211,Lindsey,BNL17521,NO,-1.08,87.34,1.29,31.17,30.95,31.88,50.01,51.26,31.57,32.28,70.5,500.01,600,99.25
15:44:15,20200211,Lindsey,BNL17521,NO,-0.91,107.33,1.3,31.21,31,31.87,75.02,76.06,31.62,32.32,70.4,500.01,600,99.25
15:43:15,20200211,Lindsey,BNL17521,NO,-0.73,127.28,1.3,31.21,31,31.86,99.98,100.79,31.65,32.28,70.3,500.01,600,99.25
15:42:14,20200211,Lindsey,BNL17521,NO,-0.3,158.22,1.3,31.25,31.02,31.84,150,150.26,31.64,32.32,70.3,500.02,600,99.25
15:41:11,20200211,Lindsey,BNL17521,NO,0.28,209.39,1.3,31.25,31.01,31.85,224.99,224.5,31.67,32.35,70.3,500.02,600,99.25
15:40:09,20200211,Lindsey,BNL17521,NO,0.99,256.55,1.29,31.2,30.97,31.86,299.99,298.59,31.59,32.28,70.4,500.02,600,99.25
15:38:05,20200211,Lindsey,BNL17521,YES,1.98,315.85,1.3,31.18,30.98,31.86,399.98,397.33,31.59,32.26,70.4,500.02,600,99.25
15:39:05,20200211,Lindsey,BNL17521,NO,1.99,316.13,1.3,31.23,31.01,31.87,400,397.33,31.62,32.31,70.3,500.02,600,99.25
15:46:30,20200211,Lindsey,BNL17521,YES,2.05,316.19,1.31,31.31,31.03,31.87,399.97,397.22,31.55,32.26,69.9,500.02,600,99.25
15:47:30,20200211,Lindsey,BNL17521,YES,1.9,320.55,1.3,31.26,31,31.86,399.98,397.42,31.6,32.3,70.1,500.02,600,99.25
15:48:31,20200211,Lindsey,BNL17521,NO,1.87,324.47,1.3,31.24,31,31.86,399.98,397.45,31.58,32.31,70.2,500.02,600,99.25
15:57:44,20200211,Lindsey,BNL17521,YES,1.17,350.97,1.3,31.23,31,31.85,399.95,398.23,31.52,32.27,70.2,500.02,600,99.24
15:49:34,20200211,Lindsey,BNL17521,NO,2.51,376.67,1.3,31.23,30.99,31.86,474.98,471.62,31.54,32.27,70.2,500.02,600,99.25
15:50:38,20200211,Lindsey,BNL17521,NO,3.23,448.93,1.3,31.26,31.02,31.85,574.99,570.68,31.56,32.3,70.1,500.02,600,99.25
15:51:44,20200211,Lindsey,BNL17521,NO,3.5,534.78,1.3,31.24,31,31.84,675.01,670.31,31.57,32.29,70.2,500.01,600,99.25
15:52:48,20200211,Lindsey,BNL17521,NO,3.96,639.86,1.3,31.21,30.99,31.85,800.03,794.69,31.6,32.31,70.4,500.02,600,99.25
15:53:56,20200211,Lindsey,BNL17521,NO,4.45,820.57,1.29,31.19,30.97,31.86,1000.09,994,31.57,32.29,70.4,500.01,600,99.25
15:55:10,20200211,Lindsey,BNL17521,NO,5.02,1191.49,1.3,31.21,30.99,31.86,1400,1392.93,31.55,32.28,70.3,500.02,600,99.25
15:56:20,20200211,Lindsey,BNL17521,NO,5.91,1537.25,1.3,31.23,31,31.86,1800.11,1791.75,31.64,32.32,70.3,500.02,600,99.24
21:29:55,20200211,Andy,BNL17522,YES,-0.56,99.5,1.5,29.64,30.84,29.69,49.89,50.82,29.55,30.01,71.2,350.6,1200,99.03
21:31:34,20200211,Andy,BNL17522,YES,3.21,103,1.51,29.78,30.9,29.85,400.05,394.37,29.58,30.05,70.8,350.6,1200,99.03
21:28:35,20200211,Andy,BNL17522,YES,-0.14,111,1.5,29.53,30.86,29.5,100.13,100.32,29.63,30.07,71.8,350.6,1199,99.03
21:27:15,20200211,Andy,BNL17522,YES,0.23,125,1.49,29.52,30.87,29.5,150.07,149.61,29.69,30.14,72,350.6,1199,99.03
21:23:12,20200211,Andy,BNL17522,YES,2.75,134,1.5,29.66,30.98,29.55,400.23,395.33,29.87,30.32,71.8,350.6,1200,99.03
21:25:54,20200211,Andy,BNL17522,YES,1.11,140,1.48,29.37,30.82,29.37,250.15,248.14,29.76,30.2,72.8,350.6,1199,99.03
21:24:33,20200211,Andy,BNL17522,YES,1.43,154,1.49,29.35,30.91,29.18,299.97,297.39,29.82,30.25,73,350.6,1199,99.03
21:32:54,20200211,Andy,BNL17522,YES,2.58,161,1.51,29.78,30.9,29.85,399.98,395.37,29.54,30.02,70.7,350.6,1200,99.04
21:34:14,20200211,Andy,BNL17522,YES,2.58,163,1.52,29.79,30.9,29.85,399.85,395.23,29.5,29.99,70.6,350.6,1200,99.04
21:35:58,20200211,Andy,BNL17522,YES,3.38,171,1.52,29.79,30.91,29.85,474.98,468.97,29.44,29.94,70.4,350.6,1200,99.04
21:37:47,20200211,Andy,BNL17522,YES,4.05,190,1.53,29.79,30.9,29.85,574.9,567.7,29.39,29.86,70.3,350.6,1200,99.04
20:53:41,20200211,Andy,BNL17522,YES,5.48,208,1.35,29.5,31.06,29.22,400.1,390.25,30.86,32.03,76.6,350.6,1200,99.04
21:39:24,20200211,Andy,BNL17522,YES,4.71,226,1.53,29.79,30.91,29.85,675,666.63,29.34,29.81,70.2,350.6,1200,99.04
21:40:48,20200211,Andy,BNL17522,YES,5.21,282,1.54,29.79,30.91,29.85,800.12,790.84,29.32,29.77,70,350.6,1200,99.03
21:48:16,20200211,Andy,BNL17522,YES,0.66,304,1.58,29.79,30.91,29.85,399.83,398.55,29.01,29.36,69.1,350.6,1200,99.03
21:42:27,20200211,Andy,BNL17522,YES,6.15,349,1.54,29.78,30.88,29.85,1000.22,989.26,29.28,29.71,69.9,350.6,1200,99.03
21:44:27,20200211,Andy,BNL17522,YES,8.57,439,1.54,29.78,30.87,29.85,1400.21,1384.97,29.26,29.66,69.8,350.6,1200,99.03
21:46:28,20200211,Andy,BNL17522,YES,9.59,644,1.55,29.78,30.88,29.85,1800.01,1782.91,29.23,29.6,69.7,350.6,1200,99.03
15:27:39,20200212,Bernie,BNL17533,NO,-0.49,55.6,1.21,31.51,30.85,31.9,50.05,50.66,30.41,32.79,70.2,400.2,801,99.36
15:26:17,20200212,Bernie,BNL17533,NO,0.22,94.6,1.23,31.44,30.86,31.75,100.06,99.5,30.4,32.63,70.1,400.2,801,99.36
15:24:55,20200212,Bernie,BNL17533,NO,1.04,130,1.25,31.44,30.87,31.75,150,148.12,30.39,32.48,69.8,400.3,801,99.36
15:23:33,20200212,Bernie,BNL17533,NO,2.57,202,1.26,31.34,30.85,31.59,250.01,245.64,30.38,32.39,70,400.2,801,99.35
15:22:11,20200212,Bernie,BNL17533,NO,3.17,240,1.26,31.34,30.86,31.59,299.77,294.42,30.37,32.35,69.9,400.2,800,99.36
14:53:52,20200212,Bernie,BNL17533,YES,3.86,268,1.41,31.23,30.77,31.76,400.72,394.48,29.53,30.64,66.6,400.2,801,99.36
15:20:49,20200212,Bernie,BNL17533,NO,4.99,307,1.26,31.33,30.85,31.59,400.04,391.75,30.38,32.34,69.9,400.2,800,99.35
15:19:21,20200212,Bernie,BNL17533,YES,4.82,309,1.25,31.25,30.81,31.62,399.84,391.83,30.39,32.32,70.2,400.2,800,99.36
15:17:59,20200212,Bernie,BNL17533,YES,4.64,310,1.27,31.14,30.88,31.2,399.77,392.04,30.37,32.29,70.5,400.2,800,99.36
15:47:02,20200212,Bernie,BNL17533,YES,4.22,327,1.27,31.62,31.11,31.86,399.94,392.72,30.72,32.93,70,400.2,801,99.34
15:31:10,20200212,Bernie,BNL17533,YES,5.12,330,1.19,31.69,30.87,32.2,399.9,391.12,30.35,33.08,70.1,400.2,801,99.36
15:32:32,20200212,Bernie,BNL17533,NO,5.01,331,1.2,31.73,30.91,32.18,399.9,391.27,30.37,33.12,70,400.2,801,99.35
15:29:31,20200212,Bernie,BNL17533,YES,4.75,332,1.2,31.62,30.87,32.02,400.11,391.93,30.36,32.98,70.1,400.2,801,99.36
15:34:18,20200212,Bernie,BNL17533,NO,6.1,392,1.2,31.74,30.93,32.18,474.91,464.44,30.39,33.15,70,400.2,801,99.35
15:35:57,20200212,Bernie,BNL17533,NO,7.04,477,1.21,31.77,30.98,32.18,574.75,562.59,30.42,33.16,69.9,400.2,801,99.35
15:37:30,20200212,Bernie,BNL17533,NO,7.58,566,1.22,31.77,31.01,32.18,675.15,661.96,30.44,33.12,69.8,400.2,800,99.35
15:38:55,20200212,Bernie,BNL17533,NO,7.89,680,1.24,31.8,31.06,32.18,799.86,785.9,30.45,33.06,69.6,400.2,801,99.35
15:41:17,20200212,Bernie,BNL17533,NO,8.66,859,1.25,31.79,31.06,32.18,1000.07,984.57,30.5,32.97,69.4,400.2,800,99.34
15:43:26,20200212,Bernie,BNL17533,NO,9.76,1230,1.27,31.74,31.13,32.02,1399.84,1381.79,30.55,32.94,69.5,400.2,800,99.35
15:45:16,20200212,Bernie,BNL17533,NO,9.89,1610,1.28,31.73,31.14,32.02,1800.03,1780.92,30.59,32.92,69.5,400.3,800,99.35
10:29:20,20200212,Lindsey,BNL17534,NO,-0.5,59.46,1.23,31.34,31.01,31.21,49.98,50.43,31.99,32.97,71.5,600.03,750,99.51
10:28:16,20200212,Lindsey,BNL17534,NO,-0.31,79.82,1.23,31.33,31,31.2,74.98,75.21,31.89,32.87,71.3,600.02,750,99.51
10:27:16,20200212,Lindsey,BNL17534,YES,-0.29,103.82,1.23,31.3,30.97,31.18,99.95,100.13,31.83,32.81,71.3,600.03,750,99.51
10:26:14,20200212,Lindsey,BNL17534,NO,1.9,117.34,1.2,31.35,31.03,31.17,150,147.9,31.98,33.29,72.1,600.02,750,99.51
10:24:39,20200212,Lindsey,BNL17534,NO,3.43,164.91,1.19,31.34,31.01,31.15,224.98,221.26,32.05,33.31,72.2,600.02,750,99.5
10:23:09,20200212,Lindsey,BNL17534,NO,4.99,212.86,1.2,31.36,30.99,31.16,300,294.63,31.98,33.23,71.9,600.02,750,99.51
10:21:38,20200212,Lindsey,BNL17534,NO,7.01,278.47,1.2,31.38,31,31.16,399.95,392.43,31.96,33.22,71.9,600.02,750,99.51
10:20:11,20200212,Lindsey,BNL17534,YES,7.14,283.23,1.2,31.36,31.01,31.17,400.03,392.35,31.94,33.28,72.1,600.02,750,99.51
10:34:01,20200212,Lindsey,BNL17534,NO,7.12,283.51,1.19,31.3,30.98,31.27,400.06,392.4,31.97,33.3,72.3,600.02,750,99.51
10:32:40,20200212,Lindsey,BNL17534,YES,6.94,285.82,1.19,31.34,31,31.24,400.05,392.57,31.97,33.3,72.2,600.02,750,99.51
10:46:17,20200212,Lindsey,BNL17534,YES,6.22,286.87,1.18,31.23,30.97,31.51,399.95,393.25,32.11,33.3,72.6,600,750,99.5
10:31:06,20200212,Lindsey,BNL17534,YES,6.65,295.05,1.19,31.33,30.99,31.22,400.11,392.9,31.9,33.29,72.2,600.02,750,99.5
10:35:23,20200212,Lindsey,BNL17534,NO,8.49,339.28,1.19,31.33,31.01,31.28,474.96,465.81,31.92,33.3,72.2,600.02,750,99.5
10:36:52,20200212,Lindsey,BNL17534,NO,10.13,411.57,1.19,31.3,30.99,31.32,575,564.09,31.92,33.28,72.3,600.02,750,99.51
10:38:26,20200212,Lindsey,BNL17534,NO,11.53,482.8,1.2,31.34,31.02,31.35,675,662.57,31.96,33.28,72.1,600.02,750,99.51
10:39:50,20200212,Lindsey,BNL17534,NO,12.13,594.72,1.19,31.28,30.97,31.38,800.04,786.86,31.97,33.27,72.4,600.01,750,99.51
10:41:17,20200212,Lindsey,BNL17534,NO,12.13,784.11,1.2,31.35,31.02,31.4,1000.04,986.62,32,33.26,72.1,600.02,750,99.51
10:43:00,20200212,Lindsey,BNL17534,NO,12.11,1175.64,1.19,31.32,31,31.43,1400.08,1386.18,32.07,33.32,72.3,600.01,750,99.5
10:44:28,20200212,Lindsey,BNL17534,NO,11.81,1562.3,1.19,31.29,31,31.46,1799.99,1786,32.14,33.33,72.5,600.01,750,99.51
15:36:34,20200212,Derek,BNL17535,NO,-0.56,66.9,1.35,32.16,31.11,32.6,49.98,51.02,30.73,32.16,66.3,299.2,400,99.33
15:35:12,20200212,Derek,BNL17535,NO,0.11,93.9,1.35,32.15,31.11,32.6,100,99.63,30.73,32.14,66.3,299.2,400,99.33
15:33:44,20200212,Derek,BNL17535,NO,0.43,132,1.35,32.16,31.1,32.6,149.95,148.87,30.71,32.12,66.2,299.2,399,99.33
15:32:17,20200212,Derek,BNL17535,NO,1.51,195,1.34,32.14,31.06,32.6,249.92,246.54,30.69,32.09,66.3,299.2,400,99.33
15:30:44,20200212,Derek,BNL17535,NO,1.79,235,1.32,32.11,30.99,32.6,300.04,296.03,30.67,32.06,66.3,299.2,400,99.34
15:26:14,20200212,Derek,BNL17535,YES,2.92,296,1.26,31.53,30.69,32.03,399.92,393.54,30.62,31.93,68.2,299.2,400,99.33
15:27:54,20200212,Derek,BNL17535,YES,2.88,298,1.28,31.85,30.76,32.46,400.04,393.72,30.62,31.96,67,299.2,400,99.33
15:29:16,20200212,Derek,BNL17535,NO,2.89,298,1.31,32.06,30.91,32.6,400.14,393.79,30.64,32.02,66.4,299.2,400,99.34
15:41:37,20200212,Derek,BNL17535,NO,2.85,299,1.35,32.11,31.14,32.48,399.97,393.66,30.81,32.25,66.7,299.2,399,99.33
15:38:42,20200212,Derek,BNL17535,YES,2.79,301,1.35,32.17,31.13,32.6,400.44,394.26,30.75,32.18,66.3,299.2,400,99.32
15:40:15,20200212,Derek,BNL17535,YES,2.56,309,1.35,32.18,31.15,32.6,400.12,394.4,30.77,32.22,66.4,299.2,400,99.32
15:57:13,20200212,Derek,BNL17535,YES,1.64,334,1.3,31.79,31.1,32.01,399.99,396.19,31.37,32.63,68.7,299.2,399,99.32
15:07:01,20200212,Derek,BNL17535,YES,1.89,342,1.23,31.55,30.55,32.2,400.89,396.44,30.29,31.9,68.1,299.2,401,99.34
15:43:27,20200212,Derek,BNL17535,NO,3.59,348,1.34,32,31.14,32.28,475,467.11,30.84,32.26,67.1,299.2,400,99.33
15:45:17,20200212,Derek,BNL17535,NO,3.88,435,1.33,31.96,31.09,32.29,574.77,566.18,30.87,32.27,67.3,299.2,400,99.33
15:46:54,20200212,Derek,BNL17535,NO,4.49,514,1.34,31.99,31.15,32.28,675.05,665.08,30.91,32.33,67.3,299.2,399,99.32
15:48:22,20200212,Derek,BNL17535,NO,4.91,619,1.33,31.92,31.13,32.17,799.95,788.97,30.96,32.34,67.6,299.2,400,99.32
15:50:31,20200212,Derek,BNL17535,NO,4.73,820,1.33,31.92,31.14,32.17,999.94,989.04,31.02,32.4,67.7,299.2,400,99.32
15:52:53,20200212,Derek,BNL17535,NO,5.71,1170,1.32,31.9,31.12,32.17,1399.78,1386.43,31.11,32.44,67.9,299.2,400,99.32
15:55:15,20200212,Derek,BNL17535,YES,9.41,1440,1.31,31.8,31.11,32.01,1799.6,1778.34,31.22,32.51,68.4,299.2,400,99.32
16:06:36,20200212,Andy,BNL17537,YES,8.89,-1330,1.49,29.41,31.13,29.3,399.49,384.2,30.58,30.79,74.2,350.6,1200,99.3
15:48:08,20200212,Andy,BNL17537,NO,-0.56,81.5,1.43,29.36,30.88,29.31,50.02,50.93,30.06,30.74,74.3,350.6,1200,99.32
15:46:47,20200212,Andy,BNL17537,NO,0.07,93.3,1.43,29.27,30.88,29.15,100.19,100,30.02,30.67,74.6,350.6,1200,99.32
15:45:23,20200212,Andy,BNL17537,NO,0.4,121,1.43,29.25,30.86,29.15,149.94,149.17,29.99,30.63,74.6,350.6,1200,99.33
15:44:02,20200212,Andy,BNL17537,NO,1.68,134,1.44,29.16,30.87,28.99,250.23,247.19,29.98,30.6,74.9,350.6,1200,99.33
15:42:33,20200212,Andy,BNL17537,NO,1.8,173,1.46,29.21,30.95,28.99,299.88,296.6,29.97,30.59,74.7,350.6,1200,99.33
15:41:12,20200212,Andy,BNL17537,NO,3.06,185,1.49,29.34,31.05,28.97,400.13,394.65,29.96,30.58,74,350.6,1199,99.33
15:49:49,20200212,Andy,BNL17537,YES,3.72,186,1.41,29.39,30.9,29.3,399.97,393.32,30.21,30.94,74.7,350.6,1200,99.32
15:17:54,20200212,Andy,BNL17537,YES,2.19,191,1.43,29.06,30.6,29.19,403.62,399.69,29.53,29.96,74,350.6,1199,99.34
15:51:11,20200212,Andy,BNL17537,YES,3.55,200,1.4,29.38,30.89,29.3,400.09,393.72,30.27,31.01,74.9,350.6,1200,99.33
15:52:33,20200212,Andy,BNL17537,NO,3.42,211,1.4,29.39,30.9,29.3,400.07,393.91,30.32,31.08,75.1,350.6,1199,99.32
15:54:20,20200212,Andy,BNL17537,NO,4.16,244,1.39,29.38,30.89,29.3,474.94,467.46,30.38,31.12,75.2,350.6,1200,99.32
15:56:09,20200212,Andy,BNL17537,NO,4.9,289,1.4,29.4,30.95,29.3,574.8,566,30.45,31.16,75.2,350.6,1200,99.32
15:57:52,20200212,Andy,BNL17537,NO,5.14,325,1.42,29.41,30.98,29.3,674.78,665.56,30.48,31.09,75,350.6,1200,99.31
