SampleID,obs,time,elapsed,date,hhmmss,averaging,scientist,site,tree_tag,tree_id,species,branch_number,leaf_number,leaf_position,is_compound,curve_number,data_qc,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,FALSE.,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,Adyn.MN,Adyn.SLP,Adyn.SD,Adyn.OK,Asty.MN,Asty.SLP,Asty.SD,Asty.OK,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,Ci.MN,Ci.SLP,Ci.SD,Ci.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,VPDleaf.MN,VPDleaf.SLP,VPDleaf.SD,VPDleaf.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,A.MN,A.SLP,A.SD,A.OK,uni_id
2022-10-10-T14B1L1,7,1665461301,926,20221011 00:08:21,00:08:21,1,Maquelle,bci,tower,T14,NA,b1,l1,4,NA,NA,ok,1665461300,0.001569224,1.569224092,7.597278323,390.1976579,228.658288,22.76879689,38.85418412,0.081113886,2.922957358,0.079883816,0.050036348,321.5184123,32.00823134,31.0252,4.517864508,59.96127586,2.632043238,4.38957177,1.88582127,-69.20278247,-79.48460145,-6.09283671,166.7381917,0,0,1,0,52062,2000.02,1681.216396,0.840599792,0.160757599,6,0.5,0: Broadleaf,2,1665461300,390.1976667,400.0463333,26.4326,24.59983333,388.7816667,26.4096,500.144,99.4758,0.099846667,30.5208,31.0252,999.9,0,0,10014.96667,0,55.21496667,-9.664306667,400.979,410.1353333,1.828996667,400.0463333,24.59983333,2.629026667,2.447086667,21.8481,20.67876667,2000.02,0.980008,0.0199925,0,3.023,0,23152.23333,17412.53333,41.312,42.375,41.25,40.75,41.312,1960.04,39.98666667,0,1665461301,0,1665461331,00:08:50,1665461319,1665461331,74,-0.205,-0.004,1.416,0.023,400,25,0.33,0.08,0,0,0,-1,0,0,0,-1,-9.654111935,0.175041774,0.033501065,1,232.7795534,-6.766061648,0.70372013,0,1.844752683,-0.086512265,0.008639134,1,1.886193932,0.022360854,0.001939646,1,4,5,04-mai,2.9432,2.80114,0.0862696,0.0880093,0.115537,0.109924,18821.6,19703.7,23951.4,25139.7,33909.9,35731.4,43671.7,46476.7,1.97383,1.83645,0.122201,0,29.0337,999.9,54.1,38,36.2066,63.5442,22.3758,1,0.336334,1.4291,20.3153,5.21849,11.9047,5.00505,3.29195,9999,9999,9999,999.9,1.85976,1.85485,1.85791,1.85641,1.85517,1.85472,1.85363,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.416,0.023,0.536534443,0.003420174,-1.94E-06,4.55E-10,-0.049443228,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2,2,1.02417,2.35718,1.4978,2.2998,1.54785,2.39624,40.7323,14.2283,18,503.063,478.997,27.338,31.3864,30.0003,31.2418,31.3523,20.5276,34.274,0,27.3235,400,24.5595,100.985,100.724,NA,7.431369986,-0.130770914,0.027500908,1,T14b1l1
2022-10-10-T14B1L1,8,1665461490,1115,20221011 00:11:30,00:11:30,1,Maquelle,bci,tower,T14,NA,b1,l1,4,NA,NA,ok,1665461489,0.001087591,1.087590991,9.639359794,587.5884889,294.3617842,29.30940613,58.50579315,0.055715116,2.920444723,0.055131289,0.034509,321.513825,32.07961813,31.02235,4.517130543,59.95166365,2.62332829,4.375738937,1.893802253,-47.96276269,-87.65075374,-6.722663305,179.1776453,0,0,1,0,52058,1999.99,1681.1913,0.840599853,0.160757716,6,0.5,0: Broadleaf,2,1665461489,587.5885,599.918,26.34675,25.0765,585.8285,26.32075,500.1865,99.46945,0.0998817,30.46565,31.02235,999.9,0,0,10001.25,0,49.5313,-12.3282,603.483,615.3485,1.25988,599.918,25.0765,2.619665,2.494345,21.7897,20.98965,1999.99,0.9800065,0.01999395,0,2.5115,0,23372.55,17412.3,41.2185,42.3435,41.25,40.687,41.25,1960,39.99,0,1665461490,0,1665461517,00:11:57,1665461517,1665461515,75,-0.022,0.005,1.76,0.026,600,25,0.43,0.07,0,0,0,-1,0,0,0,-1,-12.52914516,1.263870968,0.099903172,0,297.5801741,-41.35873848,3.397565044,0,1.310991951,-0.24431101,0.02494048,0,1.888535612,0.036726811,0.003047945,1,1,5,01-mai,2.94329,2.801,0.116714,0.11849,0.115268,0.111456,18194.7,19044.4,23951.6,25138.8,33921.2,35670.4,43671.5,46476,1.97362,1.83825,0.124522,0,28.992,999.9,54.1,38,36.2062,63.3043,22.2917,1,0.33545,1.1358,20.3178,5.21939,11.9035,5.00535,3.29198,9999,9999,9999,999.9,1.85973,1.85473,1.85784,1.85638,1.85516,1.85471,1.85363,1.85651,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.76,0.026,0.331577961,0.003420174,-1.94E-06,4.55E-10,-0.053485371,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.9,2.7,1.4209,2.34253,1.4978,2.2998,1.54785,2.40234,40.681,14.1583,18,502.886,480.103,27.4187,31.3836,30,31.2344,31.3441,28.4581,32.0943,0,27.4125,600,25.1778,100.985,100.721,NA,9.794146983,-0.866444,0.06852369,0,T14b1l1
2022-10-10-T14B1L1,9,1665461803,1428.1,20221011 00:16:43,00:16:43,1,Maquelle,bci,tower,T14,NA,b1,l1,4,NA,NA,ok,1665461803,0.000804763,0.804763341,9.71958054,787.5269888,387.3257461,38.5625799,78.40705848,0.0410209,2.92046932,0.040703475,0.025467986,321.5186014,32.05344119,30.9853,4.507598441,59.9776936,2.609496604,4.35077851,1.898101837,-35.49006333,-97.54712028,-7.476577464,181.0048403,0,0,1,0,51990,2000.02,1681.216494,0.840599841,0.160757693,6,0.5,0: Broadleaf,2,1665461803,787.527,799.947,26.21,25.2699,785.213,26.186,500.162,99.4613,0.0998066,30.36575,30.9853,999.9,0,0,10002.21,0,43.73,-12.7132,808.4205,820.6855,0.937196,799.947,25.2699,2.606595,2.51338,21.70785,21.1134,2000.02,0.980008,0.0199925,0,2.879,0,22996.15,17412.5,41.312,42.375,41.312,40.75,41.312,1960.04,39.99,0,1665461803,0,1665461825,00:17:05,1665461821,1665461825,76,0.278,-0.001,2.314,0.024,800,25,0.24,0.13,0,0,0,-1,0,0,0,-1,-12.82662581,0.162120968,0.059114072,1,370.2325873,1.526142252,2.375077026,1,0.935156878,-0.016405296,0.002337615,1,1.901848625,-0.003096813,0.001468388,1,5,5,05-mai,2.94317,2.80096,0.142645,0.144227,0.114846,0.112011,17658.6,18487.5,23949.4,25137.9,33935.4,35647.8,43667.6,46474.2,1.97292,1.839,0.120863,0,29.0169,999.9,54.1,38,36.211,63.5234,22.3237,1,0.338008,1.41815,20.3159,5.21729,11.9026,5.00555,3.292,9999,9999,9999,999.9,1.85975,1.85484,1.85791,1.85643,1.85517,1.85472,1.85364,1.85655,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.314,0.024,0.309791832,0.003420174,-1.94E-06,4.55E-10,-0.048651235,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,4.8,4.8,1.79565,2.33276,1.4978,2.2998,1.54785,2.40356,40.681,14.062,18,502.514,480.632,26.9409,31.4044,30.0003,31.2412,31.3496,35.9869,32,0,26.9399,800,25.2593,100.976,100.718,NA,10.06532172,-0.071566919,0.047406878,1,T14b1l1
2022-10-10-T14B1L1,10,1665461899,1523.6,20221011 00:18:18,00:18:18,1,Maquelle,bci,tower,T14,NA,b1,l1,4,NA,NA,ok,1665461898,0.000798695,0.7986946,12.40069924,984.1894857,471.1192788,46.90371648,97.98398553,0.04075261,2.91728396,0.040438966,0.025302332,321.5186014,32.06017966,30.99315,4.509616599,60.06077533,2.613627783,4.351638434,1.895988816,-35.22243187,-98.1327426,-7.530095981,180.633331,0,0,1,0,52021,2000.02,1681.216494,0.840599841,0.160757693,6,0.5,0: Broadleaf,2,1665461898,984.1895,1000.009,26.2523,25.3193,981.7745,26.2273,500.146,99.45785,0.1001995,30.3692,30.99315,999.9,0,0,9984.375,0,47.3636,-15.7284,1010.815,1025.985,0.927431,1000.009,25.3193,2.61044,2.5182,21.73195,21.14465,2000.02,0.980008,0.0199925,0,2.578,0,23191.4,17412.5,41.312,42.375,41.312,40.75,41.312,1960.04,39.99,0,1665461899,0,1665461931,00:18:51,1665461931,1665461920,77,-0.108,0.002,2.415,0.025,1000,25,0.34,0.09,0,0,0,-1,0,0,0,-1,-15.78217333,0.110528142,0.045199328,1,468.3554407,5.282757653,1.938249784,0,0.926093425,0.008220777,0.001290711,1,1.897552891,-0.01149124,0.001745493,1,4,5,04-mai,2.94317,2.80134,0.165046,0.166801,0.114967,0.112156,17196.8,17999.1,23949.3,25137.6,33931.9,35642.8,43667.8,46474.1,1.97263,1.83958,0.120051,0,29.0396,999.9,54.2,38,36.2827,63.4489,22.1875,1,0.338902,1.42158,20.3157,5.21954,11.9027,5.00525,3.292,9999,9999,9999,999.9,1.85977,1.85483,1.85791,1.85646,1.85518,1.85476,1.85364,1.85655,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.415,0.025,0.587991779,0.003420174,-1.94E-06,4.55E-10,-0.050123354,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,1.3,1.2,2.1582,2.34009,1.4978,2.2998,1.54785,2.43164,40.6554,14.0445,18,502.419,481.09,26.9242,31.4194,30.0001,31.2527,31.3607,43.1995,31.6638,0,26.9296,1000,25.3227,100.976,100.717,NA,12.37393622,0.024336036,0.037330122,1,T14b1l1
2022-10-10-T14B1L1,11,1665462094,1719.1,20221011 00:21:34,00:21:34,1,Maquelle,bci,tower,T14,NA,b1,l1,4,NA,NA,ok,1665462093,0.000725286,0.72528623,14.14546778,1181.966984,536.6033016,53.42014601,117.6676488,0.036834369,2.921568277,0.036578306,0.022884299,321.5191804,32.07967088,31.00266667,4.512064296,59.93836231,2.608704248,4.352311521,1.903360048,-31.98512272,-99.35053686,-7.612821973,182.5706989,0,0,1,0,52015,2000.02,1681.216794,0.840599991,0.160757983,6,0.5,0: Broadleaf,2,1665462093,1181.967,1199.966667,26.20433333,25.35696667,1179.35,26.17833333,500.1003333,99.45256667,0.099832367,30.3719,31.00266667,999.9,0,0,10009.36667,0,47.88906667,-18.05183333,1213.716667,1231.186667,0.842845333,1199.966667,25.35696667,2.605643333,2.521816667,21.70186667,21.168,2000.02,0.980003,0.019997367,0,3.575,0,23576.16667,17412.46667,41.333,42.458,41.375,40.77066667,41.375,1960.03,40,0,1665462094,0,1665462122,00:22:02,1665462122,1665462113,78,0.039,0.001,2.617,0.026,1200,25,0.14,0.16,0,0,0,-1,0,0,0,-1,-18.09883871,0.669493548,0.066879606,1,568.5452433,-175.1846351,17.41602867,0,0.897687512,-0.158910627,0.024642698,0,1.90264735,0.009092922,0.001488585,1,3,5,03-mai,2.94305,2.80113,0.185224,0.187045,0.114823,0.112262,16778.6,17558.1,23946.5,25133.3,33934.5,35633.9,43663.1,46466.7,1.97218,1.83985,0.119887,0,29.0531,999.9,54.1,37.9,36.0212,63.6489,21.3261,1,0.343056,1.32678,20.3168,5.21954,11.9029,5.00515,3.29198,9999,9999,9999,999.9,1.85974,1.8548,1.85791,1.85639,1.85516,1.85471,1.85364,1.85655,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.617,0.026,0.48004851,0.003420174,-1.94E-06,4.55E-10,-0.048320745,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.7,2.9,2.5061,2.33032,1.4978,2.2998,1.54785,2.39258,40.681,13.9832,18,502.49,481.636,27.0758,31.469,30.0002,31.2989,31.4088,50.1788,31.3048,0,27.079,1200,25.3343,100.965,100.701,NA,14.18075103,-0.287078851,0.043020061,1,T14b1l1
2022-10-10-T14B1L1,12,1665462272,1897.1,20221011 00:24:32,00:24:32,1,Maquelle,bci,tower,T14,NA,b1,l1,4,NA,NA,ok,1665462271,0.000717789,0.717789129,15.82418266,1479.713315,748.38977,74.49625365,147.2937002,0.036586793,2.916566455,0.036333719,0.022731166,321.518081,32.05670485,30.9864,4.507881193,60.10256328,2.611708054,4.345418749,1.896173139,-31.65450058,-100.9729578,-7.748728956,181.1418936,0,0,1,0,51915,2000.016667,1681.2137,0.840599845,0.160757701,6,0.5,0: Broadleaf,2,1665462271,1479.713333,1499.973333,26.23723333,25.39863333,1476.773333,26.21223333,500.088,99.44196667,0.100085667,30.34423333,30.9864,999.9,0,0,9981.876667,0,42.1212,-20.39146667,1519.443333,1539.063333,0.836115667,1499.973333,25.39863333,2.608836667,2.525693333,21.7219,21.193,2000.016667,0.980007,0.019993467,0,2.483333333,0,23989.76667,17412.53333,41.312,42.437,41.375,40.687,41.312,1960.026667,39.99,0,1665462272,0,1665462308,00:25:07,1665462308,1665462294,79,0.118,-0.001,2.94,0.025,1500,25,0.18,0.14,0,0,0,-1,0,0,0,-1,-20.47987,0.331533704,0.095488059,1,739.5614138,0.688347699,3.521989613,1,0.838819425,-0.00614615,0.001296256,1,1.898226202,0.002059473,0.001289853,1,5,5,05-mai,2.94294,2.8013,0.212334,0.214159,0.114876,0.11236,16217.4,16971,23943.4,25132.5,33930.1,35629.9,43658.7,46465.2,1.97165,1.84067,0.120781,0,29.0157,999.9,54,37.9,35.9573,63.7889,21.2941,1,0.346082,1.33368,20.3166,5.21909,11.9038,5.00555,3.292,9999,9999,9999,999.9,1.85971,1.85471,1.85778,1.85638,1.85513,1.85471,1.85355,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.94,0.025,0.518995344,0.003420174,-1.94E-06,4.55E-10,-0.047134466,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.5,2.6,3.00903,2.32422,1.4978,2.2998,1.54785,2.38403,40.6554,13.9394,18,502.435,482.43,27.0856,31.5021,30.0001,31.3343,31.4423,60.24,30.9522,0,27.093,1500,25.402,100.954,100.697,NA,16.01381841,-0.274076631,0.078864792,1,T14b1l1
2022-10-10-T14B1L1,13,1665462482,2107.1,20221011 00:28:02,00:28:02,1,Maquelle,bci,tower,T14,NA,b1,l1,4,NA,NA,ok,1665462481,0.000630527,0.630526789,17.19749657,1977.97298,1062.386808,105.7481116,196.8839464,0.031892642,2.920440709,0.031700411,0.019829931,321.5167217,32.10542569,31.0158,4.515444104,59.88459183,2.606438639,4.352436177,1.909005465,-27.80623139,-101.3012708,-7.765818915,184.6434006,0,0,1,0,52058,2000.01,1681.207947,0.840599771,0.160757557,6,0.5,0: Broadleaf,2,1665462481,1977.973,2000.1,26.1853,25.4487,1974.735,26.1643,500.149,99.4384,0.0998386,30.3724,31.0158,999.9,0,0,10004.35,0,36.30725,-22.0247,2031.265,2052.33,0.736948,2000.1,25.4487,2.603855,2.530575,21.69065,21.2245,2000.01,0.980008,0.0199925,0,2.917,0,24230.75,17412.45,41.312,42.375,41.312,40.75,41.312,1960.03,39.985,0,1665462482,0,1665462502,00:28:21,1665462502,1665462501,80,-0.125,-0.004,3.238,0.021,2000,25,0.23,0.17,0,0,0,-1,0,0,0,-1,-21.90758,0.127400222,0.075529634,1,1075.832714,-1.4296908,3.856780833,1,0.740550725,-0.014736957,0.001721034,1,1.909294649,-0.01980304,0.001638324,1,5,5,05-mai,2.94303,2.80104,0.251171,0.25288,0.114729,0.112513,15416.8,16133.1,23944.2,25132.1,33938.3,35624.1,43659.9,46463.4,1.97148,1.8427,0.123404,0,29.007,999.9,53.9,37.9,35.8897,63.579,22.2276,1,0.346626,1.5828,20.3143,5.22088,11.9027,5.00545,3.29198,9999,9999,9999,999.9,1.85971,1.85472,1.85782,1.85638,1.85515,1.85468,1.8535,1.85651,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.238,0.021,0.635640909,0.003420174,-1.94E-06,4.55E-10,-0.048530753,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.9,3.1,3.7915,2.29248,1.4978,2.2998,1.54785,2.43286,40.5787,13.8869,18,502.39,483.83,26.8822,31.4938,30.0002,31.3424,31.4524,75.8988,30.5035,0,26.8716,2000,25.438,100.957,100.694,NA,17.01100823,-0.25337596,0.064929172,1,T14b1l1
2022-10-11-T14B1L1,1,1665462856,0,20221011 00:34:16,00:34:16,1,Maquelle,bci,tower,T15,NA,b1,l1,1,NA,NA,exclude,1665462855,0.000913016,0.913016241,2.968043074,396.0259966,281.3030305,28.00226305,39.42234148,0.046049374,2.919354003,0.045649615,0.028566637,321.501589,31.96664703,31.05616667,4.525846104,60.10585246,2.606219759,4.336049905,1.919626346,-40.26401624,-117.9782045,-9.046515388,154.2128529,0,0,1,0,52026,1999.913333,1681.1269,0.840599876,0.160757761,6,0.5,0: Broadleaf,2,1665462855,396.026,400.0206667,26.18136667,25.11466667,394.56,26.16036667,500.11,99.4448,0.100032467,30.30656667,31.05616667,999.9,0,0,9997.5,0,33.69933333,-3.873046667,406.797,410.326,1.063533333,400.0206667,25.11466667,2.603283333,2.497523333,21.68706667,21.01036667,1999.913333,0.980005,0.0199953,0,3.707666667,0,40399.1,17411.56667,41.562,42.625,41.562,41.062,41.562,1959.923333,39.99,0,1665462856,0,1665462885,00:34:44,1665462885,1665462877,81,-0.13,-0.002,1.466,0.021,400,25,0.59,0.08,0,0,0,-1,0,0,0,-1,-3.769202333,-0.099696641,0.03996539,1,288.2252043,-4.628065197,1.221641954,0,1.06148675,0.020013321,0.00353873,1,1.910067869,0.052036049,0.004772891,1,4,5,04-mai,2.9429,2.80128,0.0871693,0.087933,0.114676,0.111433,18789.7,19690.1,23936.1,25122.2,33922.8,35647.4,43646.4,46446,1.96588,1.8334,0.125356,0,29.0144,999.9,54.3,37.8,35.9585,63.649,21.2821,1,0.365023,1.83414,20.3125,5.21849,11.9023,5.0053,3.292,9999,9999,9999,999.9,1.85972,1.85471,1.8578,1.85637,1.85512,1.85471,1.85353,1.85653,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.466,0.021,0.511778176,0.003420174,-1.94E-06,4.55E-10,-0.052041564,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,5.9,5.9,1.02295,2.33765,1.4978,2.2998,1.54785,2.35962,40.4765,13.7468,18,500.286,479.054,26.6981,31.7109,30.0004,31.5148,31.621,20.5093,32.3812,0,26.6626,400,25.0371,100.925,100.656,NA,2.778636337,0.021626985,0.029489438,1,T15b1l1
2022-10-11-T14B1L1,2,1665463215,359,20221011 00:40:15,00:40:15,1,Maquelle,bci,tower,T15,NA,b1,l1,1,NA,NA,exclude,1665463214,0.000914701,0.91470068,3.384664019,395.4639961,266.9281929,26.56710887,39.36015497,0.046248053,2.924673153,0.045845578,0.028689355,321.520569,31.84268961,30.9811,4.506518985,60.18343488,2.5915473,4.306080743,1.914971686,-40.3383,-125.4304458,-9.591166444,146.1606567,0,0,1,0,52217,2000.025,1681.2213,0.840600142,0.160758275,6,0.5,0: Broadleaf,2,1665463214,395.464,399.959,26.0381,24.9692,394.002,26.0171,500.075,99.42995,0.0990978,30.1856,30.9811,999.9,0,0,10029.4,0,45.0841,-4.50136,406.0285,410.2015,1.064845,399.959,24.9692,2.58856,2.48268,21.5943,20.9134,2000.025,0.9799975,0.02000265,0,3.062,0,31135.1,17412.45,41.562,42.5935,41.562,41,41.5,1960.015,40.01,0,1665463216,0,1665463237,00:40:36,1665463237,1665463236,82,-0.003,0,1.462,0.021,400,25,0.65,0.09,0,0,0,-1,0,0,0,-1,-4.532387419,-0.111448548,0.050197368,1,263.537074,23.05742706,2.09502012,0,1.042286098,0.159306063,0.017485829,0,1.9087502,0.022248025,0.002022848,1,3,5,03-mai,2.94273,2.80064,0.0870377,0.0878749,0.114193,0.110938,18789.7,19689.6,23933.1,25120.4,33937.4,35664.8,43641.6,46442.5,1.96695,1.83223,0.127058,0,28.9145,999.9,54.7,37.7,36.0333,63.4491,21.3301,1,0.370071,1.46127,20.3149,5.21444,11.9026,5.00365,3.2912,9999,9999,9999,999.9,1.85973,1.85481,1.85791,1.85638,1.85516,1.85471,1.85363,1.85655,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.462,0.021,0.381443272,0.003420174,-1.94E-06,4.55E-10,-0.05360672,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,5.5,5.6,1.02417,2.34497,1.4978,2.2998,1.54785,2.2876,40.451,13.6417,18,501.642,479.015,26.7267,31.7881,29.9999,31.6111,31.7169,20.5107,33.1165,0,26.7425,400,24.8808,100.913,100.648,NA,3.423362438,0.018898973,0.040755817,1,T15b1l1
2022-10-11-T14B1L1,3,1665463341,485,20221011 00:42:21,00:42:21,1,Maquelle,bci,tower,T15,NA,b1,l1,1,NA,NA,ok,1665463340,0.000887143,0.887143473,2.167041214,296.9049975,210.0943037,20.91095807,29.55133882,0.04440419,2.920098602,0.044032454,0.027553423,321.544509,31.90110824,31.01385,4.51494214,59.77393493,2.581120184,4.318136638,1.933821956,-39.12302714,-122.7154034,-9.402042452,150.3040361,0,0,1,0,52022,2000.175,1681.3473,0.840600097,0.160758188,6,0.5,0: Broadleaf,2,1665463340,296.905,299.8205,25.93275,24.89615,295.674,25.91075,500.176,99.4314,0.09989475,30.23435,31.01385,999.9,0,0,10003.1,0,51.6903,-2.91504,304.8085,307.4755,1.031955,299.8205,24.89615,2.578065,2.475455,21.5279,20.86605,2000.175,0.9799975,0.02000265,0,2.859,0,30336.95,17413.85,41.531,42.625,41.562,40.937,41.5,1960.165,40.01,0,1665463342,0,1665463362,00:42:42,1665463362,1665463360,83,-0.008,0,1.231,0.022,300,25,0.37,0.09,0,0,0,-1,0,0,0,-1,-3.025177742,0.488200645,0.048705103,1,206.6539302,10.31576674,1.206229366,0,1.033170732,-0.003808641,0.000881837,1,1.929409068,0.047971228,0.003799905,1,4,5,04-mai,2.94295,2.80109,0.0693276,0.0699698,0.113878,0.110716,19155.5,20077.9,23934.6,25122.6,33950.6,35675.9,43643.8,46446.3,1.96758,1.83263,0.13173,0,28.8728,999.9,54.7,37.7,36.0308,63.5391,21.899,1,0.367109,1.53215,20.315,5.21759,11.9033,5.00445,3.292,9999,9999,9999,999.9,1.85974,1.85473,1.85791,1.85638,1.85516,1.85471,1.85362,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.231,0.022,0.378030549,0.003420174,-1.94E-06,4.55E-10,-0.053749325,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,1.7,1.8,0.81543,2.33276,1.4978,2.2998,1.54785,2.42798,40.4765,13.6067,18,501.938,479.199,26.7487,31.7519,29.9999,31.6,31.7067,16.3519,33.2472,0,26.7462,300,24.921,100.918,100.657,NA,2.262432712,-0.369266893,0.037122198,1,T15b1l1
2022-10-11-T14B1L1,4,1665463437,581,20221011 00:43:57,00:43:57,1,Maquelle,bci,tower,T15,NA,b1,l1,1,NA,NA,ok,1665463436,0.000878175,0.878174516,1.220980698,198.3826653,148.4093198,14.77073468,19.74443193,0.044284475,2.92058187,0.043914792,0.027479702,321.503957,31.88451824,31.0071,4.513204949,60.13584611,2.594002112,4.31357049,1.919202837,-38.72749615,-124.577929,-9.541975991,148.6565559,0,0,1,0,52052,1999.923333,1681.1357,0.840600073,0.160758141,6,0.5,0: Broadleaf,2,1665463436,198.3826667,200.0566667,26.0633,25.0371,197.3856667,26.0383,500.07,99.42736667,0.099635367,30.2159,31.0071,999.9,0,0,10006.26667,0,41.371,-1.697796667,203.6653333,205.1943333,1.018036667,200.0566667,25.0371,2.59059,2.489373333,21.6071,20.95716667,1999.923333,0.979997,0.020003133,0,2.615333333,0,29788.96667,17411.63333,41.562,42.625,41.583,40.958,41.5,1959.92,40.00333333,0,1665463438,0,1665463457,00:44:17,1665463457,1665463456,84,0.019,0.003,0.997,0.025,200,25,0.5,0.1,0,0,0,-1,0,0,0,-1,-1.665997,-0.821227942,0.109910561,1,148.3404394,-23.46146772,3.235755184,0,1.01692375,0.017201088,0.002628144,1,1.91728558,0.032837672,0.002517281,1,3,5,03-mai,2.9428,2.80107,0.0491844,0.0496207,0.11426,0.111155,19571.1,20516.2,23936,25121.4,33937,35656.3,43646.2,46445,1.96825,1.83237,0.132237,0,28.8531,999.9,54.7,37.7,36.0351,63.4191,21.262,1,0.366598,1.55542,20.3147,5.21789,11.9039,5.0041,3.292,9999,9999,9999,999.9,1.85974,1.85476,1.85791,1.85638,1.85516,1.85471,1.85362,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,0.997,0.025,0.370095284,0.003420174,-1.94E-06,4.55E-10,-0.053626204,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,1.2,1.3,0.598145,2.36084,1.4978,2.2998,1.54785,2.3584,40.5275,13.5629,18,502.325,479.03,26.7816,31.7407,30.0001,31.5973,31.7059,12.0151,33.0542,0,26.7654,200,24.967,100.924,100.654,NA,1.213229631,0.640123466,0.090078183,0,T15b1l1
