record,time,date,SampleID,Remove,A,gsw,Ci,VPDleaf,Tair,Tleaf,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
6,10:23:52,20231019,BNL23046,NO,3.11,175,113,1.47,29.99,32.14,150.06,145.89,30.571,33.487,78.62,500,2000,99.98
7,10:25:14,20231019,BNL23046,NO,1.04,187,86.8,1.46,30.01,32.16,100.06,98.49,30.477,33.578,78.77,500.1,1999,99.98
8,10:26:36,20231019,BNL23046,NO,-1.02,199,58.4,1.45,30.02,32.18,50.04,51.09,30.418,33.694,78.99,500.1,1999,99.98
9,10:28:34,20231019,BNL23046,NO,14.8,219,293,1.42,30.02,32.11,435.01,415.77,30.341,33.839,79.33,500,1999,99.98
10,10:29:56,20231019,BNL23046,YES,15,229,295,1.4,30.02,32.08,434.83,415.3,30.325,33.923,79.52,500.1,1999,99.98
11,10:30:57,20231019,BNL23046,NO,16.7,228,319,1.41,30.02,32.08,474.65,452.98,30.334,33.918,79.52,500,1999,99.98
12,10:32:55,20231019,BNL23046,NO,19.1,209,384,1.43,30.02,32.11,574.95,550.11,30.356,33.732,79.08,500.1,1999,99.97
13,10:34:50,20231019,BNL23046,NO,20.9,186,445,1.48,30.03,32.19,674.81,647.69,30.379,33.496,78.49,500,1999,99.97
14,10:36:19,20231019,BNL23046,NO,22.3,170,534,1.51,30.03,32.25,800.18,771.02,30.394,33.329,78.06,500.1,1999,99.97
15,10:38:29,20231019,BNL23046,NO,23.7,143,672,1.57,30.05,32.36,999.99,968.98,30.442,33.037,77.3,500,1999,99.97
16,10:40:39,20231019,BNL23046,NO,25.7,118,973,1.61,30.06,32.46,1400.18,1366.26,30.666,32.874,76.88,500.1,1999,99.97
17,10:42:49,20231019,BNL23046,NO,26.5,98.7,1280,1.67,30.1,32.62,1800.34,1765.01,30.866,32.791,76.52,500.1,2000,99.96
18,10:44:39,20231019,BNL23046,YES,8.16,86.9,261,1.7,30.11,32.75,434.92,424.38,31.042,32.783,76.45,500.1,2001,99.96
1,12:06:39,20231019,BNL23048,YES,4.77,46.5,252,1.75,31.03,33.37,434.43,428.27,33.184,34.154,75.44,500,1810,99.84
2,12:21:32,20231019,BNL23048,NO,4.96,47.3,248,1.78,31.18,33.78,434.95,428.55,34.056,35.06,76.79,500.1,1800,99.81
3,12:22:54,20231019,BNL23048,NO,4.9,46.4,247,1.77,31.19,33.81,435.13,428.81,34.229,35.21,77.07,500,1799,99.81
4,12:23:55,20231019,BNL23048,NO,2.7,46.7,195,1.77,31.2,33.84,300.07,296.53,34.315,35.305,77.22,500,1800,99.81
5,12:25:17,20231019,BNL23048,NO,2.1,47.5,169,1.77,31.22,33.9,249.99,247.21,34.475,35.48,77.52,500.1,1799,99.8
6,12:26:39,20231019,BNL23048,NO,0.746,48.8,120,1.78,31.24,34.01,150.04,148.99,34.68,35.717,77.93,500,1800,99.8
7,12:28:01,20231019,BNL23048,NO,-0.0656,51,99.1,1.78,31.27,34.08,100.06,100.03,34.835,35.919,78.24,500.1,1800,99.8
8,12:29:23,20231019,BNL23048,NO,-0.819,53.4,74,1.79,31.29,34.14,50.05,50.97,34.941,36.076,78.48,500.1,1799,99.8
9,12:31:29,20231019,BNL23048,YES,5.5,56.1,258,1.79,31.32,34.25,434.91,427.78,35.122,36.32,78.88,500.1,1799,99.8
10,12:32:51,20231019,BNL23048,YES,5.4,56.4,262,1.79,31.34,34.29,434.87,427.86,35.231,36.435,79.06,500.1,1800,99.79
11,12:34:05,20231019,BNL23048,NO,5.94,54.3,278,1.8,31.34,34.28,475.01,467.32,35.231,36.393,78.97,500.1,1801,99.79
12,12:35:41,20231019,BNL23048,NO,7.2,50.9,323,1.79,31.32,34.21,574.95,565.68,35.149,36.236,78.71,500.1,1801,99.79
13,12:37:06,20231019,BNL23048,NO,8.22,48.9,376,1.78,31.3,34.16,674.84,664.25,35.11,36.15,78.61,500.1,1800,99.79
14,12:38:38,20231019,BNL23048,NO,9.19,48.7,463,1.77,31.29,34.1,799.95,788.08,35.07,36.099,78.54,500.1,1800,99.78
15,12:40:43,20231019,BNL23048,NO,10.9,46.1,580,1.77,31.25,34.01,1000.07,986.01,34.894,35.867,78.21,500.1,1801,99.78
16,12:42:48,20231019,BNL23048,NO,12.8,43.1,870,1.76,31.23,33.92,1400.16,1383.53,34.769,35.676,77.88,500.1,1800,99.78
17,12:44:52,20231019,BNL23048,NO,13.8,39.9,1180,1.78,31.22,33.93,1800.21,1782.06,34.653,35.504,77.53,500.1,1800,99.77
18,12:46:28,20231019,BNL23048,YES,2.96,37,291,1.78,31.22,33.92,434.55,430.65,34.644,35.436,77.42,500.1,1801,99.77
1,13:45:02,20231019,BNL23050,YES,5.5,49.2,236,1.85,31.21,34.2,434.78,427.71,34.56,35.647,77.84,500.1,1799,99.69
2,13:46:15,20231019,BNL23050,YES,5.61,50.5,237,1.86,31.21,34.25,434.93,427.7,34.54,35.663,77.88,500.1,1799,99.69
3,13:47:16,20231019,BNL23050,NO,5.54,50.8,240,1.86,31.21,34.24,434.89,427.74,34.556,35.683,77.92,500.1,1799,99.69
4,13:48:17,20231019,BNL23050,NO,3.18,51.2,188,1.86,31.21,34.24,300.12,295.96,34.558,35.694,77.95,500.1,1799,99.69
5,13:49:39,20231019,BNL23050,NO,2.47,51.5,163,1.84,31.2,34.2,250.1,246.85,34.558,35.692,77.98,500.1,1800,99.69
6,13:51:01,20231019,BNL23050,NO,0.87,52,117,1.84,31.19,34.19,150,148.77,34.57,35.712,78.06,500.1,1800,99.68
7,13:52:23,20231019,BNL23050,NO,-0.00754,52.3,97.1,1.84,31.19,34.18,100,99.89,34.576,35.722,78.08,500.1,1800,99.68
8,13:53:45,20231019,BNL23050,NO,-0.783,53.3,73,1.83,31.18,34.15,50.09,50.97,34.535,35.698,78.05,500.1,1800,99.68
9,13:55:43,20231019,BNL23050,YES,5.9,54.3,240,1.83,31.18,34.12,434.79,427.2,34.452,35.635,77.95,500.1,1800,99.68
10,13:57:05,20231019,BNL23050,YES,5.64,54.1,248,1.82,31.17,34.1,434.84,427.55,34.418,35.596,77.89,500.1,1800,99.67
11,13:58:16,20231019,BNL23050,NO,6.38,53.8,263,1.83,31.17,34.1,475.04,466.82,34.374,35.547,77.79,500.1,1800,99.67
12,13:59:49,20231019,BNL23050,NO,7.78,52,308,1.83,31.17,34.08,574.84,564.84,34.328,35.466,77.62,500.1,1800,99.67
13,14:01:11,20231019,BNL23050,NO,8.67,51.3,373,1.84,31.16,34.07,675.01,663.84,34.282,35.406,77.5,500,1801,99.67
14,14:02:42,20231019,BNL23050,NO,9.65,49.8,454,1.84,31.15,34.05,800.1,787.63,34.2,35.296,77.3,500.1,1801,99.66
15,14:04:52,20231019,BNL23050,NO,11.1,48.5,589,1.85,31.16,34.06,1000.17,985.72,34.114,35.19,77.04,500.1,1800,99.65
16,14:07:04,20231019,BNL23050,NO,12.8,45.5,893,1.87,31.15,34.06,1400.14,1383.38,34.014,35.033,76.71,500,1801,99.65
17,14:09:14,20231019,BNL23050,NO,14.2,42.6,1200,1.88,31.15,34.05,1800.17,1781.37,33.92,34.881,76.39,500.1,1801,99.65
18,14:11:06,20231019,BNL23050,YES,3.92,39.8,259,1.89,31.15,34.08,434.91,429.81,33.959,34.862,76.35,500.1,1800,99.65
1,10:06:25,20231020,BNL23052,NO,2.28,18.5,225,1.34,31.3,32.49,433.17,430.3,35.379,35.678,77.7,499.7,1801,99.95
2,10:22:11,20231020,BNL23052,YES,3.64,38.7,270,1.37,32.16,33.17,435.01,430.35,36.756,37.387,77.53,499.7,1800,99.94
3,10:23:31,20231020,BNL23052,NO,3.61,36.6,263,1.4,32.22,33.29,435.08,430.46,36.813,37.424,77.34,499.7,1800,99.94
4,10:25:04,20231020,BNL23052,NO,2.29,36.6,190,1.41,32.25,33.35,299.96,297.02,36.812,37.429,77.22,499.7,1801,99.94
5,10:26:24,20231020,BNL23052,NO,1.69,37,169,1.41,32.25,33.36,250.02,247.83,36.795,37.419,77.2,499.7,1800,99.94
6,10:27:44,20231020,BNL23052,NO,0.96,41,132,1.42,32.27,33.39,175.09,173.82,36.773,37.468,77.22,499.7,1800,99.94
7,10:29:04,20231020,BNL23052,NO,0.395,43.8,107,1.42,32.27,33.38,125.13,124.56,36.719,37.459,77.2,499.7,1800,99.94
8,10:30:25,20231020,BNL23052,NO,-0.183,47.1,74.7,1.42,32.27,33.37,69.91,70.08,36.648,37.442,77.16,499.7,1800,99.93
9,10:31:46,20231020,BNL23052,NO,-0.383,51.9,61.1,1.42,32.28,33.39,50.05,50.47,36.594,37.47,77.16,499.7,1800,99.93
10,10:33:57,20231020,BNL23052,YES,4.77,57.6,286,1.41,32.29,33.36,435.08,428.93,36.488,37.454,77.1,499.7,1800,99.93
11,10:35:19,20231020,BNL23052,NO,4.62,55.5,285,1.42,32.3,33.37,435.04,429.07,36.439,37.377,76.92,499.7,1800,99.93
12,10:36:55,20231020,BNL23052,NO,4.81,46.6,292,1.44,32.29,33.38,475.08,468.91,36.408,37.209,76.6,499.7,1800,99.93
13,10:38:49,20231020,BNL23052,NO,6.23,40,402,1.47,32.3,33.43,675.07,667.1,36.405,37.105,76.35,499.7,1799,99.93
14,10:40:18,20231020,BNL23052,NO,6.81,37,478,1.47,32.3,33.43,800.21,791.5,36.403,37.053,76.24,499.7,1800,99.93
15,10:42:08,20231020,BNL23052,NO,7.65,34.1,608,1.48,32.3,33.44,1000.21,990.4,36.382,36.986,76.12,499.7,1800,99.92
16,10:43:51,20231020,BNL23052,NO,8.87,31.9,910,1.5,32.3,33.47,1399.97,1388.5,36.356,36.927,75.97,499.7,1800,99.92
17,10:46:01,20231020,BNL23052,NO,9.37,27.8,1210,1.5,32.3,33.47,1800.13,1787.94,36.349,36.851,75.82,499.7,1800,99.92
18,10:47:36,20231020,BNL23052,YES,2,25.3,296,1.52,32.31,33.51,434.95,432.34,36.39,36.85,75.77,499.7,1800,99.92
1,11:48:48,20231020,BNL23054,YES,7.05,109,311,1.37,32.64,33.9,435.05,425.81,37.792,39.536,79.69,499.7,1800,99.83
2,12:02:17,20231020,BNL23054,NO,6.59,112,320,1.33,32.9,33.93,434.92,426.25,38.291,40.018,79.48,499.7,1799,99.8
3,12:03:39,20231020,BNL23054,NO,6.61,111,320,1.33,32.91,33.94,435.14,426.44,38.309,40.034,79.5,499.7,1799,99.8
4,12:05:13,20231020,BNL23054,NO,4.12,112,228,1.33,32.91,33.94,299.92,294.43,38.298,40.037,79.51,499.7,1799,99.8
5,12:06:35,20231020,BNL23054,NO,3.11,113,195,1.33,32.92,33.95,249.99,245.8,38.295,40.048,79.48,499.7,1799,99.79
6,12:07:57,20231020,BNL23054,NO,1.71,115,144,1.34,32.93,33.99,174.93,172.55,38.285,40.084,79.48,499.7,1800,99.79
7,12:09:19,20231020,BNL23054,NO,0.67,117,112,1.34,32.95,34.01,124.97,123.93,38.271,40.105,79.45,499.7,1800,99.79
8,12:10:41,20231020,BNL23054,NO,-0.381,118,74,1.35,32.95,34.03,69.98,70.3,38.246,40.105,79.42,499.7,1800,99.78
9,12:12:03,20231020,BNL23054,NO,-0.56,120,57.1,1.34,32.93,33.97,50.01,50.58,38.196,40.065,79.45,499.7,1801,99.78
10,12:14:16,20231020,BNL23054,YES,6.51,125,331,1.33,32.91,33.93,435.14,426.46,38.104,40.024,79.42,499.7,1800,99.77
11,12:15:38,20231020,BNL23054,NO,6.51,127,333,1.33,32.92,33.94,435.06,426.37,38.076,40.036,79.4,499.7,1799,99.77
12,12:17:13,20231020,BNL23054,NO,7.38,127,360,1.33,32.91,33.93,475.08,465.27,38.018,39.984,79.36,499.7,1801,99.77
13,12:19:07,20231020,BNL23054,NO,10.2,128,515,1.33,32.92,33.93,674.73,661.07,37.982,39.96,79.25,499.7,1800,99.76
14,12:20:39,20231020,BNL23054,NO,11.9,128,614,1.34,32.95,33.97,799.92,784.01,38.002,39.996,79.2,499.7,1799,99.76
15,12:22:31,20231020,BNL23054,NO,13.5,128,786,1.35,32.98,34.03,1000.43,982.11,38.075,40.08,79.23,499.7,1799,99.75
16,12:24:11,20231020,BNL23054,NO,15.9,126,1140,1.35,32.99,34.05,1400,1378.07,38.151,40.136,79.29,499.7,1801,99.76
17,12:26:17,20231020,BNL23054,NO,16.8,124,1510,1.34,32.97,34.01,1800.1,1776.34,38.209,40.138,79.4,499.7,1799,99.75
18,12:27:54,20231020,BNL23054,YES,5.75,121,340,1.34,32.95,34,434.95,427.21,38.281,40.157,79.52,499.7,1799,99.75
1,10:06:50,20231020,BNL23051,YES,15.3,213,282,1.61,31.99,34.36,433.86,413.84,34.615,38.488,80.52,500.1,1999,99.82
2,10:08:39,20231020,BNL23051,NO,15.7,223,285,1.56,31.99,34.23,435.06,414.5,34.676,38.584,80.72,500.1,1999,99.82
3,10:10:02,20231020,BNL23051,NO,15.6,227,288,1.54,32,34.21,434.97,414.61,34.746,38.677,80.87,500.1,1999,99.82
4,10:11:24,20231020,BNL23051,NO,10.2,230,205,1.54,32.01,34.22,299.98,286.59,34.817,38.777,81.02,500.1,1999,99.81
5,10:12:47,20231020,BNL23051,NO,7.99,237,176,1.52,32.01,34.2,250.03,239.43,34.851,38.888,81.23,500.1,1999,99.81
6,10:14:10,20231020,BNL23051,NO,3.55,244,117,1.51,32,34.19,149.83,144.95,34.898,38.996,81.52,500.1,2001,99.81
7,10:15:33,20231020,BNL23051,NO,1.3,255,86.8,1.49,32.01,34.19,99.87,97.89,34.985,39.198,81.91,500.1,2000,99.81
8,10:17:00,20231020,BNL23051,NO,-1.16,269,57.2,1.46,32,34.17,49.87,51.03,35.057,39.404,82.36,500.1,2001,99.81
9,10:19:09,20231020,BNL23051,YES,16.1,290,309,1.42,32.02,34.13,434.85,413.63,35.165,39.688,82.86,500.1,1999,99.81
10,10:20:40,20231020,BNL23051,YES,16.6,310,310,1.38,32.08,34.06,434.68,412.71,35.193,39.867,82.93,500.1,1999,99.81
11,10:22:21,20231020,BNL23051,NO,18.1,301,336,1.45,32.43,34.33,474.72,450.73,35.237,40.015,81.63,500.1,2000,99.81
12,10:24:23,20231020,BNL23051,NO,21.2,289,407,1.48,32.47,34.43,574.82,546.69,35.256,39.972,81.37,500.1,2000,99.81
13,10:26:23,20231020,BNL23051,NO,23.3,272,482,1.5,32.47,34.47,674.85,643.89,35.357,39.875,81.14,500.1,1999,99.81
14,10:28:45,20231020,BNL23051,NO,24.7,247,578,1.55,32.48,34.56,799.82,766.82,35.394,39.664,80.67,500.1,1999,99.81
15,10:30:43,20231020,BNL23051,NO,26.6,218,733,1.61,32.48,34.63,1000.15,964.3,35.341,39.294,79.92,500.1,1999,99.8
16,10:32:56,20231020,BNL23051,NO,27.9,182,1070,1.7,32.5,34.79,1400.11,1361.62,35.316,38.859,78.97,500.1,2001,99.8
17,10:35:18,20231020,BNL23051,NO,28.5,144,1380,1.81,32.51,34.97,1798.23,1758.49,35.351,38.362,77.92,500.1,2000,99.8
18,10:36:55,20231020,BNL23051,YES,10,128,280,1.86,32.51,35.1,434.47,421.21,35.466,38.231,77.62,500.1,1999,99.8
1,11:48:41,20231020,BNL23053,YES,7.23,112,307,1.89,32.81,35.62,434.82,425.05,37.152,39.637,79.08,500,1799,99.72
2,12:13:15,20231020,BNL23053,NO,6.64,108,314,1.7,32.63,35.05,434.99,426.07,37.658,39.805,80.2,500.1,1800,99.67
3,12:14:16,20231020,BNL23053,NO,6.59,109,315,1.7,32.63,35.06,435.01,426.14,37.672,39.832,80.22,500.1,1799,99.66
4,12:15:17,20231020,BNL23053,NO,3.84,110,229,1.7,32.64,35.08,299.86,294.59,37.651,39.835,80.19,500.1,1799,99.66
5,12:16:39,20231020,BNL23053,NO,2.98,112,195,1.7,32.63,35.07,249.99,245.84,37.569,39.792,80.13,500.1,1800,99.66
6,12:18:01,20231020,BNL23053,NO,1.03,113,129,1.7,32.63,35.05,150.06,148.48,37.558,39.807,80.19,500.1,1801,99.66
7,12:19:23,20231020,BNL23053,NO,-0.155,117,99.3,1.7,32.63,35.07,100.01,99.95,37.562,39.883,80.31,500.1,1800,99.66
8,12:20:45,20231020,BNL23053,NO,-1.23,122,66.4,1.68,32.64,35.06,50.02,51.37,37.586,39.982,80.49,500.1,1800,99.65
9,12:22:52,20231020,BNL23053,YES,6.38,130,334,1.68,32.65,35.1,434.77,425.99,37.635,40.166,80.8,500.1,1800,99.65
10,12:24:25,20231020,BNL23053,YES,6.53,134,334,1.64,32.64,35.02,434.6,425.63,37.671,40.231,81,500.1,1800,99.65
11,12:25:44,20231020,BNL23053,NO,7.45,133,360,1.65,32.63,35.03,474.73,464.56,37.713,40.25,81.05,500.1,1800,99.65
12,12:27:42,20231020,BNL23053,NO,8.83,122,429,1.67,32.64,35.07,574.51,562.52,37.767,40.142,80.79,500.1,1800,99.65
13,12:29:43,20231020,BNL23053,NO,9.83,110,497,1.71,32.67,35.14,674.78,661.46,37.724,39.93,80.25,500.1,1800,99.65
14,12:31:58,20231020,BNL23053,NO,11.1,100,582,1.75,32.68,35.22,799.92,784.9,37.705,39.768,79.85,500.1,1800,99.64
15,12:34:08,20231020,BNL23053,NO,12.1,94.8,747,1.78,32.69,35.25,999.98,983.4,37.69,39.669,79.6,500.1,1799,99.63
16,12:36:18,20231020,BNL23053,NO,13.9,90,1090,1.8,32.7,35.29,1400.12,1380.75,37.645,39.556,79.33,500.1,1800,99.62
17,12:38:40,20231020,BNL23053,NO,15.2,84.8,1440,1.8,32.68,35.23,1800.27,1778.67,37.561,39.361,79.03,500.1,1800,99.61
18,12:40:25,20231020,BNL23053,YES,4.75,80.8,321,1.79,32.65,35.19,434.72,428.27,37.594,39.307,79.06,500.1,1801,99.61
1,08:37:22,20231031,BNL23057,NO,8.06,98.9,280,1.74,29.08,30.97,434.77,424.23,25.714,27.727,68.47,500,1799,99.78
2,08:58:06,20231031,BNL23057,YES,8.22,111,292,1.66,29.1,31.06,435.02,424.22,26.59,28.734,70.9,500.1,1799,99.8
3,08:59:28,20231031,BNL23057,NO,8.17,110,292,1.65,29.1,31.07,435.11,424.38,26.674,28.804,71.06,500.1,1800,99.81
4,09:00:50,20231031,BNL23057,NO,5.08,110,210,1.65,29.11,31.09,300.22,293.49,26.758,28.872,71.21,500.1,1799,99.81
5,09:02:12,20231031,BNL23057,NO,3.88,110,181,1.65,29.11,31.11,250.06,244.87,26.82,28.944,71.39,500.1,1800,99.81
6,09:03:34,20231031,BNL23057,NO,2.36,113,133,1.64,29.11,31.12,174.95,171.74,26.888,29.057,71.67,500.1,1799,99.81
7,09:04:56,20231031,BNL23057,NO,1.08,118,105,1.63,29.12,31.14,124.96,123.38,26.974,29.222,72.03,500.1,1800,99.81
8,09:06:18,20231031,BNL23057,NO,-0.171,125,70.4,1.62,29.13,31.15,70,70.03,27.061,29.397,72.42,500.1,1799,99.81
9,09:07:40,20231031,BNL23057,NO,-0.449,131,54.9,1.6,29.13,31.16,50.16,50.58,27.143,29.568,72.81,500.1,1799,99.81
10,09:09:19,20231031,BNL23057,YES,8.52,137,311,1.58,29.14,31.16,435.03,423.72,27.23,29.745,73.22,500.1,1799,99.82
11,09:10:44,20231031,BNL23057,YES,8.67,143,313,1.57,29.15,31.18,435.21,423.67,27.333,29.926,73.62,500.2,1799,99.81
12,09:12:06,20231031,BNL23057,NO,8.68,148,316,1.56,29.16,31.18,435.04,423.46,27.43,30.077,73.98,500.1,1799,99.81
13,09:13:41,20231031,BNL23057,NO,9.4,149,347,1.55,29.16,31.21,475,462.45,27.519,30.181,74.2,500.1,1799,99.82
14,09:15:27,20231031,BNL23057,NO,11.8,144,507,1.55,29.16,31.22,674.89,659.01,27.62,30.194,74.26,500.1,1799,99.82
15,09:16:58,20231031,BNL23057,NO,12.5,135,611,1.56,29.15,31.22,799.98,783.01,27.682,30.118,74.09,500.1,1799,99.82
16,09:19:08,20231031,BNL23057,NO,13.6,118,768,1.59,29.15,31.27,1000.32,981.78,27.799,29.985,73.76,500.1,1799,99.82
17,09:21:17,20231031,BNL23057,NO,14.3,100,1110,1.62,29.15,31.3,1400.27,1380.45,27.878,29.775,73.25,500.1,1799,99.82
18,09:23:19,20231031,BNL23057,NO,14.6,83.8,1450,1.65,29.16,31.35,1800.19,1779.67,27.917,29.549,72.67,500.1,1799,99.82
19,09:24:58,20231031,BNL23057,YES,5.24,72.9,300,1.68,29.16,31.42,434.79,427.86,27.995,29.444,72.4,500.1,1799,99.82
1,12:03:18,20231031,BNL23058,YES,9.43,92.6,245,1.87,31.43,34.66,435.07,422.87,34.831,36.872,79.49,500.2,1800,99.61
2,12:04:28,20231031,BNL23058,NO,9.53,92,242,1.87,31.41,34.67,435,422.67,34.891,36.915,79.62,500.2,1800,99.61
3,12:05:50,20231031,BNL23058,NO,9.58,93,243,1.85,31.4,34.64,434.94,422.56,34.944,36.974,79.78,500,1800,99.6
4,12:07:12,20231031,BNL23058,NO,5.84,94.6,183,1.85,31.4,34.65,300.13,292.5,34.995,37.053,79.96,500.2,1800,99.6
5,12:08:34,20231031,BNL23058,NO,4.58,95.9,159,1.84,31.4,34.64,250.16,244.13,35.042,37.118,80.09,500.2,1800,99.6
6,12:09:56,20231031,BNL23058,NO,2.74,97.2,120,1.83,31.4,34.63,174.81,171.16,35.08,37.172,80.22,500.2,1800,99.6
7,12:11:18,20231031,BNL23058,NO,1.2,99.7,100,1.82,31.39,34.59,125.04,123.33,35.078,37.203,80.33,500.2,1800,99.6
8,12:12:40,20231031,BNL23058,NO,-0.321,102,73.3,1.81,31.38,34.56,70.05,70.28,35.062,37.217,80.42,500.2,1800,99.6
9,12:14:02,20231031,BNL23058,NO,-0.707,104,60.2,1.79,31.37,34.53,49.94,50.67,35.063,37.25,80.5,500.2,1800,99.59
10,12:15:47,20231031,BNL23058,YES,9.82,108,262,1.78,31.38,34.49,435.2,422.44,35.048,37.292,80.58,500.2,1800,99.59
11,12:17:09,20231031,BNL23058,YES,9.86,109,262,1.77,31.37,34.47,435.07,422.26,35.089,37.332,80.69,500.2,1801,99.59
12,12:18:31,20231031,BNL23058,NO,10.1,110,260,1.75,31.36,34.44,435.07,421.96,35.126,37.377,80.82,500.2,1801,99.59
13,12:20:08,20231031,BNL23058,NO,11.4,111,280,1.74,31.36,34.43,475.05,460.34,35.18,37.437,80.94,500.2,1800,99.58
14,12:21:47,20231031,BNL23058,NO,16.4,112,395,1.74,31.37,34.44,674.72,653.49,35.218,37.495,81.05,500.2,1799,99.57
15,12:23:26,20231031,BNL23058,NO,19,113,478,1.74,31.38,34.47,799.78,775.13,35.3,37.599,81.21,500.2,1800,99.56
16,12:24:50,20231031,BNL23058,NO,22,111,619,1.74,31.38,34.49,999.88,971.15,35.379,37.64,81.29,500.2,1800,99.56
17,12:26:41,20231031,BNL23058,NO,24.9,108,953,1.75,31.38,34.52,1399.71,1366.68,35.436,37.657,81.3,500.2,1799,99.56
18,12:28:41,20231031,BNL23058,NO,26.1,105,1310,1.76,31.39,34.53,1799.88,1764.59,35.455,37.622,81.2,500.2,1800,99.55
19,12:30:17,20231031,BNL23058,YES,8.37,102,278,1.78,31.39,34.59,434.76,423.78,35.498,37.624,81.2,500.3,1799,99.55
1,08:40:07,20231031,BNL23056,YES,5.45,46.9,232,1.4,29.29,30.63,435.13,428.24,29.434,30.217,73.77,499.7,1799,99.83
2,09:02:07,20231031,BNL23056,YES,7.87,89.4,273,1.27,29.31,30.64,435.01,424.97,30.233,31.562,76.96,499.7,1799,99.86
3,09:03:32,20231031,BNL23056,NO,7.9,89.4,273,1.27,29.32,30.66,435.03,424.96,30.29,31.62,77.09,499.7,1799,99.87
4,09:05:05,20231031,BNL23056,NO,5.1,88.5,194,1.27,29.32,30.68,299.95,293.43,30.352,31.669,77.2,499.7,1799,99.87
5,09:06:27,20231031,BNL23056,NO,3.94,90.1,169,1.26,29.33,30.68,250.02,244.95,30.428,31.758,77.35,499.7,1799,99.87
6,09:07:49,20231031,BNL23056,NO,2.38,91.7,126,1.26,29.35,30.74,175.04,171.93,30.497,31.856,77.53,499.7,1799,99.87
7,09:09:11,20231031,BNL23056,NO,1.32,94.3,97.8,1.26,29.36,30.75,124.96,123.2,30.584,31.97,77.75,499.7,1799,99.87
8,09:10:33,20231031,BNL23056,NO,-0.0265,96.9,69,1.25,29.37,30.75,70.03,69.96,30.667,32.078,77.99,499.7,1800,99.87
9,09:11:55,20231031,BNL23056,NO,-0.405,99.8,56,1.24,29.38,30.78,49.96,50.37,30.755,32.2,78.24,499.7,1799,99.87
10,09:13:35,20231031,BNL23056,NO,8.07,103,289,1.23,29.39,30.79,435.16,424.82,30.84,32.324,78.48,499.7,1799,99.87
11,09:14:57,20231031,BNL23056,YES,8.03,106,292,1.22,29.39,30.79,434.97,424.67,30.896,32.407,78.66,499.7,1799,99.87
12,09:16:32,20231031,BNL23056,NO,8.89,107,318,1.21,29.39,30.78,475.16,463.76,30.953,32.463,78.8,499.7,1800,99.87
13,09:18:24,20231031,BNL23056,NO,11.7,104,462,1.21,29.38,30.76,675,659.91,31.009,32.471,78.88,499.7,1799,99.87
14,09:19:53,20231031,BNL23056,NO,12.5,101,566,1.21,29.38,30.78,800.16,783.96,31.063,32.492,78.93,499.7,1800,99.88
15,09:22:05,20231031,BNL23056,NO,13.9,93.6,721,1.22,29.39,30.82,999.86,981.85,31.132,32.472,78.84,499.7,1800,99.88
16,09:24:05,20231031,BNL23056,NO,15.3,83.5,1050,1.24,29.4,30.86,1399.33,1379.27,31.168,32.387,78.6,499.7,1799,99.87
17,09:26:15,20231031,BNL23056,NO,16.2,70.9,1370,1.26,29.4,30.89,1799.8,1778.42,31.198,32.255,78.27,499.7,1800,99.87
18,09:27:49,20231031,BNL23056,YES,5.7,61.5,269,1.27,29.39,30.91,434.81,427.56,31.259,32.187,78.13,499.7,1799,99.87
1,13:26:08,20231031,BNL23059,NO,8.64,83.7,245,1.59,32.67,34.42,434.28,423.22,37.429,38.999,78.27,499.7,1814,99.52
2,13:33:09,20231031,BNL23059,YES,7.96,81.8,257,1.54,32.62,34.23,435.07,424.86,37.434,38.923,78.31,499.7,1800,99.51
3,13:34:31,20231031,BNL23059,NO,7.96,82,257,1.54,32.63,34.24,435.09,424.88,37.399,38.898,78.23,499.7,1800,99.51
4,13:36:05,20231031,BNL23059,NO,4.93,82.3,189,1.55,32.63,34.24,300,293.62,37.356,38.863,78.16,499.7,1800,99.51
5,13:37:27,20231031,BNL23059,NO,3.76,83.3,166,1.55,32.62,34.23,250.07,245.17,37.315,38.837,78.14,499.7,1801,99.51
6,13:38:49,20231031,BNL23059,NO,2.21,85.4,126,1.54,32.62,34.22,175.08,172.15,37.264,38.822,78.11,499.7,1801,99.51
7,13:40:11,20231031,BNL23059,NO,0.893,87.1,104,1.55,32.63,34.24,124.9,123.62,37.221,38.818,78.06,499.7,1800,99.5
8,13:41:33,20231031,BNL23059,NO,-0.395,89,75.7,1.55,32.63,34.23,70,70.36,37.202,38.829,78.08,499.7,1800,99.5
9,13:42:55,20231031,BNL23059,NO,-0.678,91,61.6,1.55,32.64,34.25,50.13,50.86,37.184,38.852,78.07,499.7,1800,99.5
10,13:44:59,20231031,BNL23059,YES,8.54,94.6,266,1.55,32.65,34.25,434.92,423.9,37.188,38.911,78.14,499.7,1799,99.5
11,13:46:21,20231031,BNL23059,NO,8.33,95.4,272,1.54,32.65,34.25,435.1,424.33,37.198,38.932,78.18,499.7,1800,99.5
12,13:47:55,20231031,BNL23059,NO,9.19,93.7,292,1.55,32.66,34.26,475.06,463.19,37.212,38.922,78.15,499.7,1800,99.5
13,13:49:50,20231031,BNL23059,NO,12.6,92.1,420,1.54,32.65,34.24,675,658.75,37.253,38.926,78.17,499.7,1799,99.5
