MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
IGB,548205,,07_28_2015,,30.25242615,25.47523317,795.4986676,984.3308716,1925.058586,,0.26714504,20,20,0,0,718.8876953,1166.681396,958.046814,#DIV/0!,0.383818327,0.178827384,-1,0.87,0.92,9.859189987,0.874929595,0.017279948,0.465916742,1.622897991,-1,1751.153687,0.5,136.9939533,5.950661462,2.195042096,30.25242615,2,4.644859791,1,9.289719582,26.18377113,30.25242615,24.42300224,999.9848633,984.3308716,18.5786438,21.4877491,53.92742157,62.37155533,400.3151855,1751.153687,15.82241249,99.01326752,-13.59115887,-0.013555951,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,2.790325642,2.001575928,0.005950661,303.4024261,299.3337711,280.1845836,-0.120545469,4.322614346,43.65692047,22.16917137,28.21809864,3.843357237,0.259677479,2.12757225,1.715784987,0.162953215,78.76492238,0.80816186,48.9771127,980.6287615,0.012723504,0,1532.136186,447.7937012,0.178827384,#DIV/0!,,,,
MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
ORT,548206,1,07_24_2015,24.2,25.74168968,19.07339726,278.0562871,389.6298523,647.4572246,25.27194042,0.305523056,31,31,0,0,600.0534668,1103.125732,796.8317261,#DIV/0!,0.456042544,0.277660105,-1,0.87,0.92,10.08907509,0.875044538,0.013133793,0.608846934,1.838379067,-1,1746.736084,0.5,212.1978296,4.937211628,1.613224783,25.74168968,2,4.644859791,1,9.289719582,21.60902023,25.74168968,20.03847313,400.1235962,389.6298523,14.81672478,17.24165916,56.71129227,65.99276733,400.1828613,1746.62854,8.468434334,99.1668396,3.568335533,-0.07574898,0.459680527,0.013560344,0.497222036,0.013595325,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.000914307,0.004937212,298.8916897,294.7590202,279.4605602,0.057859982,3.323025632,33.50944373,16.26778457,23.67535496,2.937063808,0.295794866,1.709800849,1.227262959,0.18572187,27.57396322,0.713642154,51.77518883,386.8580694,0.025526901,0,1528.377763,503.0722656,0.277660105,#DIV/0!,
ORT,548206,,07_24_2015,,25.53464317,15.13860282,210.8180029,291.7268372,489.1985003,,0.335367137,32,32,0,0,582.859375,1024.785889,752.2225952,#DIV/0!,0.431237899,0.265970967,-1,0.87,0.92,10.08907509,0.875044538,0.010558444,0.616761577,1.75820435,-1,1746.737183,0.5,203.2646981,5.220416359,1.558858307,25.53464317,2,4.644859791,1,9.289719582,21.59478569,25.53464317,20.03712082,300.0535583,291.7268372,14.81887531,17.38246536,56.76333237,66.58309937,400.194458,1746.770508,7.399689674,99.15705109,3.026587486,-0.084523931,0.32687974,0.016312759,0.374341697,0.016368283,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.00097229,0.005220416,298.6846432,294.7447857,279.483275,0.018751241,3.282452313,33.10356931,15.72110395,23.56471443,2.917552572,0.323681932,1.723594006,1.193958566,0.203319571,20.90409149,0.722655499,52.9770561,289.5268661,0.027700317,0,1528.501991,441.9265137,0.265970967,#DIV/0!,
ORT,548206,,07_24_2015,,25.34190369,11.32383654,163.5421601,218.664032,380.5458089,,0.37193773,33,33,0,0,572.7683105,950.1366577,727.7373047,#DIV/0!,0.397172706,0.234070911,-1,0.87,0.92,10.08907509,0.875044538,0.008062586,0.589342892,1.658849905,-1,1746.802856,0.5,178.8922396,5.573602717,1.506583549,25.34190369,2,4.644859791,1,9.289719582,21.59608459,25.34190369,20.0382576,224.9320984,218.664032,14.79583168,17.5323658,56.67156982,67.15315247,400.2058105,1746.792969,8.467392921,99.15882111,2.49616456,-0.092945829,0.307892531,0.016476,0.280611813,0.015436619,1,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001029053,0.005573603,298.4919037,294.7460846,279.4868688,-0.032212943,3.245072273,32.72600699,15.19364119,23.46899414,2.900764043,0.357619516,1.738488724,1.162275319,0.224755961,16.2166478,0.747915232,54.20977748,217.0184302,0.028286199,0,1528.521646,377.3683472,0.234070911,#DIV/0!,
ORT,548206,,07_24_2015,,25.17664146,6.751091291,114.9767033,146.1844635,270.5640301,,0.399299163,34,34,0,0,566.9724121,901.5658569,710.8323975,#DIV/0!,0.371124796,0.211557989,-1,0.87,0.92,10.08907509,0.875044538,0.005070782,0.570045416,1.590140609,-1,1746.773438,0.5,161.6836748,5.825626328,1.471287162,25.17664146,2,4.644859791,1,9.289719582,21.57324219,25.17664146,20.03970909,149.983902,146.1844635,14.70653343,17.56673622,56.41265106,67.38407135,400.2016296,1746.858643,8.277692795,99.16644287,1.884410739,-0.092693105,0.111046486,0.018112469,0.139652073,0.016874522,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001008148,0.005825626,298.3266415,294.7232422,279.4973766,-0.068355055,3.213317906,32.4032789,14.83654268,23.37494183,2.88435042,0.382843438,1.742030744,1.142319677,0.240703112,11.40183068,0.786517942,54.97483986,145.2033819,0.025560022,0,1528.579113,334.5934448,0.211557989,#DIV/0!,
ORT,548206,,07_24_2015,,25.08973885,3.279314351,83.16741481,98.16972351,199.7202511,,0.424521063,35,35,0,0,564.9997559,850.84375,702.2359009,#DIV/0!,0.335953569,0.174659389,-1,0.87,0.92,10.08907509,0.875044538,0.002799358,0.519891452,1.505918792,-1,1746.773438,0.5,133.4838355,6.080340326,1.448238248,25.08973885,2,4.644859791,1,9.289719582,21.57819366,25.08973885,20.03709221,100.1068954,98.16972351,14.64650822,17.63162994,56.16617584,67.61347198,400.1936646,1746.970337,7.949734688,99.16785431,1.486094117,-0.103504717,0.089620568,0.017466212,0.098340057,0.018021693,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.000968323,0.00608034,298.2397388,294.7281937,279.5152477,-0.107184286,3.196729157,32.23553822,14.60390827,23.33396626,2.877224975,0.40596911,1.74849091,1.128734066,0.255334708,8.247534075,0.847179882,55.56821927,97.69316721,0.018652856,0,1528.676851,285.8439941,0.174659389,#DIV/0!,
ORT,548206,,07_24_2015,,25.00090027,-0.298693797,50.09636248,50.16648483,125.9876407,,0.451530028,36,36,0,0,561.7585449,835.1774292,698.9707031,#DIV/0!,0.327378201,0.163087173,-1,0.87,0.92,10.08907509,0.875044538,0.000458842,0.49816137,1.486719582,-1,1746.570068,0.5,124.6252323,6.337184646,1.423053025,25.00090027,2,4.644859791,1,9.289719582,21.58530045,25.00090027,20.037714,50.17609024,50.16648483,14.60547638,17.71636772,55.98133087,67.90506744,400.2012329,1746.682861,8.220643997,99.16226959,1.004014015,-0.103368342,0.045476761,0.018631391,0.054196835,0.017810579,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001006165,0.006337185,298.1509003,294.7353004,279.4692516,-0.14644737,3.179848257,32.06711858,14.35075086,23.29310036,2.87013394,0.43060054,1.756795232,1.113338708,0.27093059,4.967669002,0.998602207,56.23269698,50.20989159,-0.003345229,0,1528.425297,273.4188843,0.163087173,#DIV/0!,
ORT,548206,,07_24_2015,,24.88218498,19.74061086,311.8599537,388.7540588,730.2983572,,0.478677815,37,37,0,0,559.9072266,965.321228,721.7723999,#DIV/0!,0.419978334,0.252298221,-1,0.87,0.92,10.04545212,0.875022726,0.013516694,0.600741038,1.724073529,-1,1753.475586,0.5,193.5544889,6.542794895,1.389710504,24.88218498,2,4.644859791,1,9.289719582,21.60048103,24.88218498,20.04027939,399.8901367,388.7540588,14.6166687,17.82801437,55.96699524,68.26319122,400.2153931,1753.604858,8.714308739,99.15301514,3.580985546,-0.105154194,0.260875463,0.018653659,0.358694941,0.019399263,1,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001076965,0.006542795,298.032185,294.750481,280.5767711,-0.171041834,3.157411884,31.84383127,14.01581689,23.24133301,2.86117324,0.455221311,1.767701379,1.093471861,0.286531688,30.92185471,0.802203724,57.07654302,385.8853151,0.029198463,0,1534.444104,405.4140015,0.252298221,#DIV/0!,
ORT,548206,,07_24_2015,,24.99165344,22.90686171,491.766985,586.7041016,1172.150308,,0.463696656,38,38,0,0,563.6564941,969.9109497,725.034668,#DIV/0!,0.418857479,0.252472953,-1,0.87,0.92,10.08907509,0.875044538,0.01564278,0.602765775,1.720748292,-1,1746.706299,0.5,192.9456131,6.45204246,1.412338239,24.99165344,2,4.644859791,1,9.289719582,21.63488007,24.99165344,20.04430008,600.0437622,586.7041016,14.64218998,17.80921745,55.94434357,68.04480743,400.1946106,1746.539795,8.455483437,99.14851379,4.478003979,-0.099330775,0.427141011,0.012057478,0.465239257,0.013339977,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.000973053,0.006452042,298.1416534,294.7848801,279.4463609,-0.163387604,3.178095681,32.05389128,14.24467382,23.31326675,2.873631293,0.441651602,1.765757442,1.107873851,0.27793168,48.7579657,0.838185695,56.59072892,583.3752322,0.022220964,0,1528.300107,406.2544556,0.252472953,#DIV/0!,
ORT,548206,,07_24_2015,,25.3178215,23.91576396,669.780545,785.6472168,1614.661953,,0.405038276,39,39,0,0,560.9885254,957.4678345,720.1221924,#DIV/0!,0.414091518,0.247888894,-1,0.87,0.92,10.04545212,0.875022726,0.01623788,0.598633111,1.706751192,-1,1753.577881,0.5,190.1828997,5.991547532,1.492185537,25.3178215,2,4.644859791,1,9.289719582,21.61601257,25.3178215,20.03735352,799.9515991,785.6472168,14.69008923,17.63157845,56.19530106,67.44763947,400.1991272,1753.579834,8.803864479,99.15405273,5.272419453,-0.087234564,0.449824333,0.01372578,0.494374186,0.014073219,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.000995636,0.005991548,298.4678215,294.7660126,280.5727672,-0.096556382,3.240427996,32.68074181,15.04916336,23.46691704,2.900400675,0.388116141,1.748242459,1.152158216,0.244038219,66.41145548,0.852520738,54.73619727,782.1717318,0.016736196,0,1534.422207,396.4793091,0.247888894,#DIV/0!,
ORT,548206,,07_24_2015,,25.64222717,25.57709736,840.4757845,984.3718872,2037.246718,,0.351300431,40,40,0,0,557.1323242,959.6456909,713.9942017,#DIV/0!,0.41943956,0.255981444,-1,0.87,0.92,10.04545212,0.875022726,0.017333398,0.610293992,1.722473547,-1,1752.252441,0.5,196.2431447,5.508618989,1.572566233,25.64222717,2,4.644859791,1,9.289719582,21.64507103,25.64222717,20.0395031,999.8638916,984.3718872,14.75267029,17.45753288,56.33218002,66.66053009,400.2016296,1752.284058,8.320661545,99.14998627,5.581141472,-0.081996314,0.554925203,0.012613818,0.602397203,0.011218939,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,2.001008148,0.005508619,298.7922272,294.795071,280.365443,-0.029008959,3.303480379,33.31801146,15.86047858,23.6436491,2.931460914,0.338499712,1.730914146,1.200546768,0.212676313,83.33316249,0.85381937,52.93641793,980.654974,0.01380669,0,1533.288373,402.5133667,0.255981444,#DIV/0!,
MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
USDA,548206,2,07_28_2015,27.4,27.14740562,31.02392267,279.4062334,382.7537842,620.9557768,27.56738605,0.552047662,1,1,108.4000015,651,360.1337891,631.1852417,466.3400574,0.833486941,0.429432494,0.261167679,-1,0.87,0.92,7.785290718,0.873892645,0.020918884,0.608169345,0.068123273,0.031392937,1751.650146,0.5,199.8917579,8.781925685,1.62081643,27.14740562,2,4.644859791,1,9.289719582,25.00160599,27.14740562,22.95250893,399.9723206,382.7537842,15.79188633,20.10107231,49.1498909,62.56158829,399.3979187,1751.773438,6.512731552,98.97219086,15.68850422,-1.130648375,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.294173241,1.996989594,0.008781926,300.2974056,298.151606,280.2837437,-0.526215605,3.610263595,36.4775556,16.37648329,26.07450581,3.389163386,0.521082022,1.989447165,1.399716221,0.328323627,27.65344706,0.729989474,56.38986267,378.2453278,0.046251324,542.5999985,1530.861923,271.0514526,0.315321038,0.036518169,,,,
USDA,548206,,07_28_2015,,27.29336929,22.86653177,207.2987742,287.1648865,461.080606,,0.524679534,2,2,108.4000015,651,351.572998,586.9227905,445.8345947,0.833486941,0.400989357,0.240386296,-1,0.87,0.92,7.785290718,0.873892645,0.015596234,0.599482984,0.213999436,0.109174853,1751.33728,0.5,183.9533017,8.556331827,1.656781229,27.29336929,2,4.644859791,1,9.289719582,25.02480698,27.29336929,22.95181465,299.8456421,287.1648865,15.85170174,20.05036354,49.26999283,62.32020569,399.4022217,1751.102173,6.428675652,98.97647095,14.52222157,-1.131830573,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.276302516,1.997011108,0.008556332,300.4433693,298.174807,280.1763414,-0.492630897,3.641295453,36.78950581,16.73914227,26.15908813,3.406153813,0.496630072,1.984514224,1.421639589,0.312797614,20.5177011,0.721880647,55.67287744,283.8418779,0.044850521,542.5999985,1530.27531,235.3497925,0.294841122,0.118092904,,,,
USDA,548206,,07_28_2015,,27.31746101,16.64923408,156.3643988,215.7680817,349.2879117,,0.513843544,3,3,108.4000015,651,350.4001465,552.8859253,433.2432251,0.833486941,0.36623428,0.216396719,-1,0.87,0.92,7.785290718,0.873892645,0.011527569,0.590869645,0.326394286,0.17745808,1752.120361,0.5,165.6695517,8.41472892,1.661892441,27.31746101,2,4.644859791,1,9.289719582,25.00373268,27.31746101,22.94986534,225.0142822,215.7680817,15.92093754,20.0500927,49.54888916,62.39958191,399.4043579,1751.983643,5.033986568,98.97945404,13.44393063,-1.132190347,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.366247088,1.99702179,0.008414729,300.467461,298.1537327,280.3173765,-0.469212439,3.64643967,36.8403696,16.7902769,26.16059685,3.406457549,0.48691097,1.984547229,1.42191032,0.306629659,15.47686282,0.724687347,55.54862012,213.3485828,0.043348869,542.5999985,1531.04562,202.4857788,0.269170954,0.180822106,,,,
USDA,548206,,07_28_2015,,27.26501846,9.297196339,111.1499575,144.3742065,254.6319029,,0.524013575,4,4,108.4000015,651,352.1450195,527.7753296,426.4272461,0.833486941,0.332774763,0.192028838,-1,0.87,0.92,7.785290718,0.873892645,0.00672488,0.577053491,0.412322626,0.233479406,1752.225586,0.5,147.0227566,8.474238956,1.64293883,27.26501846,2,4.644859791,1,9.289719582,24.98655701,27.26501846,22.94736099,149.6424713,144.3742065,15.96991539,20.12801361,49.75352478,62.70788574,399.3974609,1752.170654,4.575551033,98.98200226,12.31520557,-1.132482409,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.43865785,1.996987305,0.008474239,300.4150185,298.136557,280.3472984,-0.477920047,3.635249918,36.72637283,16.59835922,26.12578773,3.399455757,0.496033374,1.992311089,1.407144668,0.312418882,11.00184534,0.769874067,55.96681201,143.02312,0.036381142,542.5999985,1531.209048,175.6303101,0.241664392,0.227100388,,,,
USDA,548206,,07_28_2015,,27.15666389,4.600306269,80.79007996,97.27375031,190.4744342,,0.547490994,5,5,108.4000015,651,355.6530762,511.556488,425.4962158,0.833486941,0.304762847,0.168232198,-1,0.87,0.92,7.785290718,0.873892645,0.003659606,0.552010191,0.472134635,0.272586733,1752.368042,0.5,128.8138413,8.63900315,1.606915147,27.15666389,2,4.644859791,1,9.289719582,24.94904709,27.15666389,22.94975281,99.9981842,97.27375031,16.02174568,20.2601223,50.02483749,63.25836182,399.3970642,1751.134033,7.154839039,98.9781723,11.59729481,-1.142014861,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.346777797,1.996985321,0.008639003,300.3066639,298.0990471,280.181439,-0.504280212,3.612225023,36.49516796,16.23504566,26.05285549,3.384826308,0.517020325,2.005309876,1.379516432,0.325743791,7.996454454,0.830543489,56.76342479,96.60522491,0.02703054,542.5999985,1530.303153,155.9034119,0.213466173,0.256991361,,,,
USDA,548206,,07_28_2015,,27.08884621,-0.82693765,51.28966911,50.20431519,130.2915169,,0.580464556,6,6,108.4000015,651,355.8972168,499.4072571,425.4757996,0.833486941,0.287360743,0.148038412,-1,0.87,0.92,7.785290718,0.873892645,0.000113071,0.51516575,0.513694725,0.303545335,1751.221924,0.5,113.2775099,8.930159628,1.571857789,27.08884621,2,4.644859791,1,9.289719582,24.96997261,27.08884621,22.95186043,50.01472473,50.20431519,16.08975029,20.47008133,50.1727829,63.83200455,399.3925781,1751.426514,6.518127918,98.9747467,10.89779282,-1.15290451,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.448669016,1.996962891,0.00893016,300.2388462,298.1199726,280.2282359,-0.551271825,3.597878903,36.35148382,15.88140249,26.02940941,3.380134962,0.546327493,2.026021115,1.354113847,0.344365926,5.076382009,1.021618738,57.67846874,50.32448736,-0.009477791,542.5999985,1530.558749,143.5100403,0.189079503,0.279382129,,,,
USDA,548206,,07_28_2015,,26.95849991,31.47185584,288.8477102,382.783905,643.4396358,,0.622660446,7,7,108.4000015,651,341.2368164,573.399292,436.5723877,0.833486941,0.40488797,0.238624125,-1,0.87,0.92,7.785290718,0.873892645,0.021226182,0.589358396,0.25051624,0.135334503,1750.264282,0.5,182.49294,9.232592742,1.521490064,26.95849991,2,4.644859791,1,9.289719582,25.01630592,26.95849991,22.95205498,400.3136292,382.783905,16.17396355,20.70160484,50.29671478,64.3764801,399.3895569,1750.560547,7.355482101,98.97566223,15.64933586,-1.163282633,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.338562787,1.996947784,0.009232593,300.1084999,298.1663059,280.0896812,-0.596943576,3.570445113,36.07397043,15.37236559,25.98740292,3.371744048,0.583547132,2.048955049,1.322789,0.368040312,28.5888934,0.754597323,58.89653301,378.2103541,0.049009319,542.5999985,1529.801987,232.1624756,0.294251856,0.143016418,,,,
USDA,548206,,07_28_2015,,27.74593925,36.79765365,438.3870717,578.9551392,1003.973545,,0.487799507,8,8,108.4000015,651,338.1989746,578.7752075,432.0332031,0.833486941,0.415664372,0.253538857,-1,0.87,0.92,7.785290718,0.873892645,0.024695599,0.609960521,0.230896917,0.124789023,1751.451172,0.5,194.0307894,8.284431681,1.71772558,27.74593925,2,4.644859791,1,9.289719582,25.17503929,27.74593925,23.01771736,599.7839355,578.9551392,16.35792351,20.42175484,50.39035416,62.9089241,399.3890686,1751.407471,6.171750546,98.97636414,17.51213837,-1.132183552,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.39844051,1.996945343,0.008284432,300.8959393,298.3250393,280.225189,-0.458767438,3.738996623,37.77666168,17.35490685,26.46048927,3.467303925,0.463463235,2.021271043,1.446032882,0.291756908,43.38995844,0.75720387,55.04295195,573.607633,0.035310748,542.5999985,1530.542108,240.5762329,0.311967983,0.133108722,,,,
USDA,548206,,07_28_2015,,28.63859749,39.48145936,563.534838,777.2262573,1310.133447,,0.339804192,9,9,108.4000015,651,339.5759277,578.2579346,427.7909546,0.833486941,0.412760453,0.260207376,-1,0.87,0.92,7.785290718,0.873892645,0.026445156,0.630407721,0.233578814,0.125795188,1751.765625,0.5,199.169894,6.747753397,1.976764975,28.63859749,2,4.644859791,1,9.289719582,25.37207985,28.63859749,23.20901108,799.6231079,777.2262573,16.50608444,19.81810379,50.25775528,60.3421936,399.3953552,1751.668579,6.289691448,98.98345947,18.70239639,-1.106526375,0.5,-1.355140209,7.355140209,1,0,0.159999996,111115,0.435900897,1.996976776,0.006747753,301.7885975,298.5220798,280.2669664,-0.220976768,3.938429448,39.78876338,19.97065959,27.00533867,3.580282103,0.327813268,1.961664473,1.61861763,0.205927885,55.7806278,0.725058929,50.09201579,771.4887354,0.025634929,542.5999985,1530.770288,238.6820068,0.320239309,0.134062045,,,,
USDA,548206,,07_28_2015,,29.0620594,42.31692119,689.742198,975.9520874,1618.563192,,0.270006007,10,10,108.4000015,651,338.1459961,579.7203979,425.9777832,0.833486941,0.416708473,0.26520132,-1,0.87,0.92,7.785290718,0.873892645,0.028359093,0.636419312,0.22783663,0.122955139,1748.006592,0.5,202.556804,5.774464636,2.112945471,29.0620594,2,4.644859791,1,9.289719582,25.34223557,29.0620594,23.17816353,999.9649048,975.9520874,16.59415817,19.4296093,50.617836,59.266922,399.3910522,1747.862061,6.431064129,98.98770905,19.42301369,-1.084927917,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.333013743,1.996955261,0.005774465,302.2120594,298.4922356,279.6579234,-0.073530887,4.036237983,40.77514291,21.34553361,27.20214748,3.621874548,0.262379926,1.923292512,1.698582036,0.164655972,68.27600001,0.706737766,47.55032428,969.8025106,0.020748382,542.5999985,1527.4438,241.5744019,0.326195547,0.131366757,,,,
MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
USDA,548207,1,07_28_2015,27.1,28.06806564,16.75863453,300.5796711,390.5492554,709.5525915,27.91358643,0.348749017,0,0,108.4000015,651,0,0,0,0.833486941,#DIV/0!,#DIV/0!,-1,0.87,0.92,7.830635548,0.873915318,0.011622393,#DIV/0!,1,#DIV/0!,0,0.5,#DIV/0!,6.485401298,1.853323092,28.06806564,2,4.644859791,1,9.289719582,24.83813477,28.06806564,22.95599556,400.2093506,390.5492554,16.59259224,19.77589226,52.13037491,62.13162231,399.4060669,1748.415527,5.258297443,98.93867493,15.74719524,-1.119577527,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.247174799,1.997030334,0.006485401,301.2180656,297.9881348,279.7464781,-0.174401517,3.809923667,38.507931,18.73203874,26.4531002,3.465793401,0.33613022,1.956600575,1.509192825,0.211179799,29.73895437,0.769633195,51.70816845,388.1138582,0.022327425,542.5999985,1527.967111,0,0,1.199778846,,,,
